vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V2680,gdt,16.8,1,1,134.03,27.72,21.05,15.41,24.35,79.45,21.53,4.51,2,critical_care,>=5_years,low,0,1,JEPA only
V2680,bm25,25.64,1,1,183.51,41.41,47.01,14.9,45.98,76.17,44.6,19.78,3,critical_care,>=5_years,low,0,0,JEPA only
V2680,cma,18.94,1,1,146.93,31.57,33.33,8.83,21.75,84.82,26.83,13.85,4,critical_care,>=5_years,low,0,1,JEPA only
V2681,bm25,47.98,1,2,187.78,40.46,51.44,9.1,47.1,59.68,49.43,26.0,1,hospital_medicine,<5_years,low,1,0,JEPA only
V2681,control,41.0,1,2,195.66,42.95,48.04,13.72,51.78,66.04,45.95,32.16,2,hospital_medicine,<5_years,low,1,0,JEPA only
V2681,gdt,42.6,1,2,126.58,30.7,34.99,3.19,34.52,75.34,26.61,9.54,3,hospital_medicine,<5_years,low,1,1,JEPA only
V2681,cma,45.8,1,2,135.96,38.52,41.08,8.42,38.64,81.04,40.98,20.94,4,hospital_medicine,<5_years,low,1,1,JEPA only
V2682,gdt,18.51,1,1,95.45,29.74,23.14,7.5,25.61,76.56,29.51,16.13,1,critical_care,>=5_years,low,0,1,JEPA only
V2682,control,25.58,1,1,172.9,37.56,40.96,8.16,39.31,77.83,40.22,18.88,2,critical_care,>=5_years,low,0,0,JEPA only
V2682,bm25,23.89,1,1,191.31,38.41,52.22,8.8,41.56,70.84,37.08,19.98,3,critical_care,>=5_years,low,0,0,JEPA only
V2682,cma,16.96,1,1,162.0,30.44,33.8,8.09,20.68,75.9,26.48,17.67,4,critical_care,>=5_years,low,0,1,JEPA only
V2683,control,22.17,1,1,185.38,39.37,41.64,15.39,42.53,69.4,43.19,24.06,1,internal_medicine,<5_years,low,0,0,JEPA only
V2683,cma,18.79,1,1,121.5,31.15,33.96,11.27,26.57,77.66,22.28,15.16,2,internal_medicine,<5_years,low,0,1,JEPA only
V2683,bm25,25.53,1,1,170.86,38.05,42.75,3.12,39.21,73.41,41.07,28.75,3,internal_medicine,<5_years,low,0,0,JEPA only
V2683,gdt,23.41,1,1,131.52,28.9,30.09,8.92,20.88,82.3,20.17,11.04,4,internal_medicine,<5_years,low,0,1,JEPA only
V2684,gdt,20.36,1,1,130.17,28.1,22.17,10.16,12.55,85.25,27.21,11.25,1,internal_medicine,>=5_years,low,0,1,JEPA only
V2684,bm25,25.32,1,1,201.75,38.08,48.82,10.15,36.68,64.36,39.17,29.29,2,internal_medicine,>=5_years,low,0,0,JEPA only
V2684,cma,22.56,1,1,144.07,32.12,33.82,9.01,22.19,82.25,30.27,15.18,3,internal_medicine,>=5_years,low,0,1,JEPA only
V2684,control,26.16,1,1,162.53,40.23,44.71,6.59,39.17,73.59,43.06,34.28,4,internal_medicine,>=5_years,low,0,0,JEPA only
V2685,bm25,66.25,1,3,196.49,48.43,56.95,16.25,59.08,65.81,57.26,35.26,1,internal_medicine,<5_years,high,2,0,JEPA only
V2685,cma,58.64,1,3,155.76,38.03,46.72,7.83,32.39,70.36,49.35,21.52,2,internal_medicine,<5_years,high,2,1,JEPA only
V2685,control,72.35,1,3,187.41,51.97,65.61,22.51,59.29,60.16,60.21,44.04,3,internal_medicine,<5_years,high,2,0,JEPA only
V2685,gdt,63.62,1,3,135.34,38.91,41.13,13.66,41.88,68.84,46.2,21.72,4,internal_medicine,<5_years,high,2,1,JEPA only
V2686,control,61.96,1,3,212.43,48.89,63.85,16.07,62.5,61.45,55.24,34.25,1,emergency,<5_years,high,2,0,JEPA only
V2686,bm25,77.56,1,3,206.27,50.92,67.79,13.31,60.92,63.44,67.59,32.45,2,emergency,<5_years,high,2,0,JEPA only
V2686,gdt,61.36,1,3,139.93,37.23,35.52,12.49,33.87,75.7,44.78,21.05,3,emergency,<5_years,high,2,1,JEPA only
V2686,cma,55.35,1,3,153.81,39.8,46.28,9.45,43.76,69.09,46.03,24.23,4,emergency,<5_years,high,2,1,JEPA only
V2687,bm25,21.51,1,1,194.09,38.49,42.01,7.78,38.04,74.17,45.73,23.23,1,critical_care,<5_years,low,0,0,JEPA only
V2687,cma,17.72,1,1,152.5,29.12,29.94,9.99,21.54,74.35,18.62,20.29,2,critical_care,<5_years,low,0,1,JEPA only
V2687,gdt,20.44,1,1,113.09,32.83,31.09,19.15,19.6,83.95,26.37,16.79,3,critical_care,<5_years,low,0,1,JEPA only
V2687,control,24.45,1,1,192.86,40.41,51.14,14.05,42.37,66.55,42.42,25.92,4,critical_care,<5_years,low,0,0,JEPA only
V2688,bm25,44.61,1,2,167.42,40.47,47.46,6.63,41.24,67.04,45.03,35.43,1,emergency,<5_years,low,0,0,JEPA only
V2688,cma,38.57,1,2,139.91,33.53,37.8,10.52,33.5,75.12,27.74,16.5,2,emergency,<5_years,low,0,1,JEPA only
V2688,gdt,38.0,1,2,139.85,30.6,29.11,5.82,32.76,68.5,28.48,18.93,3,emergency,<5_years,low,0,1,JEPA only
V2688,control,43.39,1,2,172.89,40.31,51.6,11.92,46.77,61.47,43.99,26.1,4,emergency,<5_years,low,0,0,JEPA only
V2689,cma,20.75,1,1,153.23,28.86,27.88,4.09,26.8,73.97,25.49,14.93,1,emergency,>=5_years,low,0,1,JEPA only
V2689,bm25,24.87,1,1,179.56,39.73,46.9,10.8,39.6,74.48,43.83,22.76,2,emergency,>=5_years,low,0,0,JEPA only
V2689,gdt,18.36,1,1,117.57,29.02,29.42,7.86,23.88,78.42,24.24,10.32,3,emergency,>=5_years,low,0,1,JEPA only
V2689,control,25.15,1,1,159.63,39.39,45.73,16.5,40.09,66.97,43.15,23.88,4,emergency,>=5_years,low,0,0,JEPA only
V2690,control,68.95,1,3,202.36,48.15,57.88,18.85,62.17,51.56,63.51,34.96,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V2690,gdt,57.74,1,3,116.63,36.43,36.55,7.93,41.3,71.48,41.16,20.17,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V2690,cma,59.56,1,3,135.86,40.92,43.36,18.5,42.84,68.87,50.05,21.89,3,hospital_medicine,>=5_years,low,0,1,JEPA only
V2690,bm25,71.85,1,3,186.81,53.88,69.01,13.56,64.14,67.25,70.25,39.08,4,hospital_medicine,>=5_years,low,0,0,JEPA only
V2691,cma,64.18,1,3,146.8,40.48,49.85,14.67,51.79,60.11,41.37,25.08,1,hospital_medicine,>=5_years,high,2,1,JEPA only
V2691,bm25,73.99,1,3,189.57,48.69,65.65,16.55,63.13,56.62,54.64,35.52,2,hospital_medicine,>=5_years,high,2,0,JEPA only
V2691,gdt,56.41,1,3,118.9,36.82,34.39,10.81,40.98,70.5,41.21,23.0,3,hospital_medicine,>=5_years,high,2,1,JEPA only
V2691,control,68.38,1,3,196.36,46.45,58.51,14.1,59.17,61.11,59.53,26.27,4,hospital_medicine,>=5_years,high,2,0,JEPA only
V2692,gdt,157.41,0,3,123.36,54.95,74.62,25.62,69.97,53.36,70.03,36.09,1,critical_care,>=5_years,low,0,1,JEPA only
V2692,bm25,166.26,0,3,191.49,64.52,90.35,25.07,89.6,43.32,86.36,52.43,2,critical_care,>=5_years,low,0,0,JEPA only
V2692,cma,151.22,0,3,144.84,55.53,75.67,19.87,67.54,56.45,74.72,38.95,3,critical_care,>=5_years,low,0,1,JEPA only
V2692,control,179.82,0,3,200.27,68.44,99.23,34.18,88.48,36.2,100.0,52.55,4,critical_care,>=5_years,low,0,0,JEPA only
V2693,cma,19.43,1,1,151.51,30.64,29.57,5.76,27.46,80.0,23.83,17.22,1,emergency,>=5_years,low,0,1,JEPA only
V2693,control,21.71,1,1,194.16,39.45,46.12,11.78,36.83,79.26,36.98,25.75,2,emergency,>=5_years,low,0,0,JEPA only
V2693,bm25,21.12,1,1,195.33,40.7,44.49,8.33,45.4,72.72,46.8,26.48,3,emergency,>=5_years,low,0,0,JEPA only
V2693,gdt,17.69,1,1,138.45,29.17,26.4,14.75,15.66,79.38,22.63,16.19,4,emergency,>=5_years,low,0,1,JEPA only
V2694,gdt,56.48,1,3,120.87,36.13,41.63,13.06,33.92,67.05,46.92,14.18,1,hospital_medicine,<5_years,low,0,1,JEPA only
V2694,control,65.45,1,3,209.71,50.41,64.86,19.27,64.82,55.66,62.34,35.54,2,hospital_medicine,<5_years,low,0,0,JEPA only
V2694,cma,55.63,1,3,148.04,39.54,42.04,12.21,43.89,69.15,43.97,25.96,3,hospital_medicine,<5_years,low,0,1,JEPA only
V2694,bm25,73.98,1,3,207.57,47.82,62.95,16.98,53.38,57.24,60.61,35.73,4,hospital_medicine,<5_years,low,0,0,JEPA only
V2695,gdt,78.11,1,4,131.07,44.91,55.98,16.63,58.26,67.2,51.95,19.43,1,hospital_medicine,<5_years,high,1,1,JEPA only
V2695,cma,79.85,1,4,139.09,45.18,55.67,17.41,49.74,67.18,56.14,24.96,2,hospital_medicine,<5_years,high,1,1,JEPA only
V2695,bm25,96.12,1,4,196.14,55.33,79.0,16.58,64.37,57.71,72.47,41.89,3,hospital_medicine,<5_years,high,1,0,JEPA only
V2695,control,89.84,1,4,181.79,55.42,69.4,24.74,66.34,50.98,76.45,44.59,4,hospital_medicine,<5_years,high,1,0,JEPA only
V2696,cma,100.58,1,5,143.33,51.09,64.68,20.78,63.59,62.98,55.9,38.63,1,hospital_medicine,>=5_years,high,1,1,JEPA only
V2696,control,118.86,1,5,191.67,58.05,77.7,28.61,72.64,40.94,79.25,49.17,2,hospital_medicine,>=5_years,high,1,0,JEPA only
V2696,bm25,118.95,1,5,191.72,59.36,80.96,19.91,78.33,45.02,79.02,52.92,3,hospital_medicine,>=5_years,high,1,0,JEPA only
V2696,gdt,96.53,1,5,124.06,46.44,59.72,11.64,59.54,60.53,59.15,28.05,4,hospital_medicine,>=5_years,high,1,1,JEPA only
V2697,gdt,91.19,1,5,127.66,43.69,56.37,12.5,52.66,59.87,55.5,25.21,1,internal_medicine,<5_years,high,2,1,JEPA only
V2697,bm25,220.82,0,5,188.83,73.53,100.0,37.29,100.0,31.0,100.0,72.92,2,internal_medicine,<5_years,high,2,0,JEPA only
V2697,control,114.56,1,5,180.53,59.95,80.98,20.58,80.45,49.39,81.14,47.14,3,internal_medicine,<5_years,high,2,0,JEPA only
V2697,cma,97.55,1,5,158.64,50.31,62.07,19.03,63.11,62.68,59.07,35.89,4,internal_medicine,<5_years,high,2,1,JEPA only
V2698,gdt,20.44,1,1,124.33,27.07,31.84,2.24,17.36,73.76,29.44,7.77,1,hospital_medicine,>=5_years,low,0,1,JEPA only
V2698,cma,22.22,1,1,144.41,33.07,28.45,9.44,26.11,82.99,33.68,17.76,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V2698,control,27.21,1,1,187.63,38.37,40.86,9.86,38.84,75.92,38.91,25.81,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V2698,bm25,26.69,1,1,192.73,39.63,44.31,15.41,34.92,69.41,47.54,26.17,4,hospital_medicine,>=5_years,low,0,0,JEPA only
V2699,cma,56.21,1,3,156.8,38.52,38.2,13.41,38.31,70.61,47.73,22.84,1,emergency,<5_years,high,2,1,JEPA only
V2699,bm25,74.68,1,3,206.67,51.77,60.07,19.75,63.02,59.47,67.9,40.39,2,emergency,<5_years,high,2,0,JEPA only
V2699,control,74.78,1,3,186.78,50.25,68.11,17.06,57.26,57.54,69.23,32.32,3,emergency,<5_years,high,2,0,JEPA only
V2699,gdt,55.7,1,3,121.76,39.79,46.79,16.54,40.95,70.46,38.57,25.45,4,emergency,<5_years,high,2,1,JEPA only
V2700,bm25,24.17,1,1,176.43,39.19,47.33,16.83,35.11,71.97,42.03,21.88,1,emergency,<5_years,low,0,0,JEPA only
V2700,cma,18.39,1,1,154.21,29.17,28.22,0.95,22.1,83.82,26.74,13.19,2,emergency,<5_years,low,0,1,JEPA only
V2700,control,23.49,1,1,181.78,40.85,41.15,13.6,40.07,75.92,46.16,28.16,3,emergency,<5_years,low,0,0,JEPA only
V2700,gdt,19.44,1,1,129.62,30.93,31.23,10.8,21.0,82.75,28.61,11.17,4,emergency,<5_years,low,0,1,JEPA only
V2701,cma,18.56,1,1,136.01,31.21,32.96,5.22,23.43,78.17,32.47,14.98,1,emergency,<5_years,low,0,1,JEPA only
V2701,bm25,21.28,1,1,199.73,43.49,43.2,20.99,49.76,71.76,42.92,32.32,2,emergency,<5_years,low,0,0,JEPA only
V2701,gdt,18.93,1,1,149.63,30.86,30.14,9.39,18.7,89.93,26.7,10.31,3,emergency,<5_years,low,0,1,JEPA only
V2701,control,21.81,1,1,197.91,40.78,49.24,6.52,41.28,73.77,48.02,25.85,4,emergency,<5_years,low,0,0,JEPA only
V2702,control,76.99,1,3,196.65,52.77,65.72,23.95,60.31,63.29,70.52,32.83,1,internal_medicine,<5_years,high,2,0,JEPA only
V2702,gdt,56.56,1,3,124.45,39.12,40.7,17.67,42.4,72.37,36.39,25.23,2,internal_medicine,<5_years,high,2,1,JEPA only
V2702,cma,58.18,1,3,150.95,41.28,45.95,9.27,49.18,74.0,44.79,24.52,3,internal_medicine,<5_years,high,2,1,JEPA only
V2702,bm25,67.77,1,3,185.54,44.62,60.29,16.17,46.12,57.24,56.22,31.68,4,internal_medicine,<5_years,high,2,0,JEPA only
V2703,cma,43.34,1,2,137.61,37.75,44.06,17.54,40.24,63.69,33.55,27.41,1,emergency,<5_years,low,1,1,JEPA only
V2703,control,45.45,1,2,200.11,43.05,54.09,6.15,43.11,68.38,48.48,38.1,2,emergency,<5_years,low,1,0,JEPA only
V2703,gdt,38.83,1,2,139.36,32.54,34.96,7.13,33.18,71.17,33.2,15.63,3,emergency,<5_years,low,1,1,JEPA only
V2703,bm25,45.98,1,2,186.37,43.4,48.89,12.45,52.65,67.57,45.23,33.63,4,emergency,<5_years,low,1,0,JEPA only
V2704,control,71.07,1,3,211.4,49.92,61.21,18.69,59.92,63.4,58.96,37.33,1,critical_care,>=5_years,low,0,0,JEPA only
V2704,bm25,68.06,1,3,185.63,48.29,67.02,12.59,57.62,57.01,60.06,35.44,2,critical_care,>=5_years,low,0,0,JEPA only
V2704,gdt,59.88,1,3,117.09,37.67,40.98,9.13,36.77,69.44,49.37,20.36,3,critical_care,>=5_years,low,0,1,JEPA only
V2704,cma,61.23,1,3,135.84,44.0,53.93,13.35,45.49,69.55,54.05,27.61,4,critical_care,>=5_years,low,0,1,JEPA only
V2705,control,220.42,0,5,184.8,68.52,100.0,22.58,100.0,22.67,100.0,65.87,1,emergency,<5_years,high,2,0,JEPA only
V2705,bm25,232.48,0,5,183.52,70.22,100.0,31.31,100.0,21.25,100.0,68.74,2,emergency,<5_years,high,2,0,JEPA only
V2705,gdt,189.49,0,5,129.79,62.88,90.65,27.41,76.78,38.78,89.91,53.75,3,emergency,<5_years,high,2,1,JEPA only
V2705,cma,188.93,0,5,139.11,65.64,94.82,23.19,88.97,40.86,91.83,54.19,4,emergency,<5_years,high,2,1,JEPA only
V2706,cma,21.02,1,1,118.96,32.22,30.86,11.2,31.17,82.05,22.69,15.33,1,internal_medicine,>=5_years,low,0,1,JEPA only
V2706,gdt,19.54,1,1,123.03,23.92,23.49,3.12,18.59,74.94,19.47,3.92,2,internal_medicine,>=5_years,low,0,1,JEPA only
V2706,control,21.53,1,1,172.36,41.52,47.93,10.0,48.93,71.76,42.66,27.82,3,internal_medicine,>=5_years,low,0,0,JEPA only
V2706,bm25,20.85,1,1,195.51,42.8,38.43,17.54,46.14,85.54,43.58,25.56,4,internal_medicine,>=5_years,low,0,0,JEPA only
V2707,cma,58.45,1,3,172.98,40.35,44.02,14.79,42.51,69.05,41.85,29.9,1,internal_medicine,>=5_years,low,1,1,JEPA only
V2707,bm25,69.5,1,3,195.76,46.81,58.39,12.68,61.09,56.7,56.49,35.51,2,internal_medicine,>=5_years,low,1,0,JEPA only
V2707,control,74.27,1,3,206.12,48.36,54.33,14.85,56.16,63.41,62.38,39.0,3,internal_medicine,>=5_years,low,1,0,JEPA only
V2707,gdt,57.39,1,3,127.32,37.02,43.02,11.98,39.97,65.37,42.5,19.29,4,internal_medicine,>=5_years,low,1,1,JEPA only
V2708,bm25,95.75,1,4,190.86,56.26,75.99,20.58,71.33,54.16,71.42,44.11,1,critical_care,>=5_years,high,1,0,JEPA only
V2708,gdt,80.13,1,4,128.63,41.85,45.81,18.58,51.66,68.84,43.73,22.48,2,critical_care,>=5_years,high,1,1,JEPA only
V2708,cma,89.17,1,4,156.85,48.43,62.32,23.73,63.63,54.22,51.7,35.01,3,critical_care,>=5_years,high,1,1,JEPA only
V2708,control,98.36,1,4,187.75,57.51,84.91,22.97,69.3,46.83,71.49,49.57,4,critical_care,>=5_years,high,1,0,JEPA only
V2709,bm25,72.51,1,3,185.47,52.64,64.07,19.02,60.8,62.8,74.04,35.08,1,internal_medicine,<5_years,low,0,0,JEPA only
V2709,control,70.79,1,3,208.5,52.71,65.94,22.25,64.9,63.46,65.49,34.24,2,internal_medicine,<5_years,low,0,0,JEPA only
V2709,cma,63.03,1,3,154.79,37.1,42.67,7.64,48.06,60.19,43.14,20.89,3,internal_medicine,<5_years,low,0,1,JEPA only
V2709,gdt,56.23,1,3,124.37,41.3,43.07,20.23,47.26,72.22,43.83,21.17,4,internal_medicine,<5_years,low,0,1,JEPA only
V2710,gdt,55.73,1,3,140.69,38.87,39.89,18.42,43.74,72.85,37.5,20.83,1,hospital_medicine,<5_years,low,0,1,JEPA only
V2710,bm25,67.56,1,3,168.07,49.88,61.73,16.47,63.13,51.92,60.62,45.39,2,hospital_medicine,<5_years,low,0,0,JEPA only
V2710,control,70.08,1,3,177.11,47.88,66.74,10.73,52.74,61.85,65.3,29.92,3,hospital_medicine,<5_years,low,0,0,JEPA only
V2710,cma,57.86,1,3,149.94,41.59,53.31,14.14,38.42,68.54,49.53,25.58,4,hospital_medicine,<5_years,low,0,1,JEPA only
V2711,cma,62.86,1,3,157.12,41.96,49.36,15.26,39.1,73.34,46.27,28.44,1,emergency,<5_years,high,2,1,JEPA only
V2711,bm25,72.41,1,3,192.04,49.57,60.25,16.98,63.81,65.1,54.72,36.57,2,emergency,<5_years,high,2,0,JEPA only
V2711,control,72.65,1,3,190.95,51.66,73.5,13.77,60.9,61.54,61.37,38.91,3,emergency,<5_years,high,2,0,JEPA only
V2711,gdt,50.7,1,3,128.35,37.66,43.58,10.88,36.6,71.27,36.88,26.78,4,emergency,<5_years,high,2,1,JEPA only
V2712,gdt,19.39,1,1,131.05,30.8,25.34,12.97,19.18,87.8,27.94,11.55,1,critical_care,>=5_years,low,0,1,JEPA only
V2712,bm25,20.97,1,1,213.64,39.13,41.49,11.47,42.11,73.76,45.49,20.45,2,critical_care,>=5_years,low,0,0,JEPA only
V2712,cma,24.95,1,1,138.56,35.14,31.54,7.43,27.58,85.11,37.74,21.43,3,critical_care,>=5_years,low,0,1,JEPA only
V2712,control,25.25,1,1,215.68,39.96,46.47,11.55,46.51,73.27,37.87,24.07,4,critical_care,>=5_years,low,0,0,JEPA only
V2713,bm25,28.29,1,1,218.88,41.54,50.15,9.64,49.38,71.72,41.69,26.68,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V2713,gdt,17.09,1,1,119.96,28.69,25.53,8.27,19.35,83.96,24.05,11.0,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V2713,control,21.55,1,1,197.29,38.34,45.46,14.49,41.56,72.56,33.67,22.29,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V2713,cma,21.25,1,1,135.48,33.64,29.54,13.3,27.67,83.27,29.07,19.0,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V2714,cma,19.51,1,1,128.85,29.15,29.94,14.89,21.74,79.61,21.37,7.33,1,internal_medicine,<5_years,low,0,1,JEPA only
V2714,control,20.3,1,1,202.37,37.76,47.74,5.95,35.43,71.48,45.39,20.59,2,internal_medicine,<5_years,low,0,0,JEPA only
V2714,bm25,19.22,1,1,222.61,35.99,42.44,10.47,38.15,73.86,31.92,19.13,3,internal_medicine,<5_years,low,0,0,JEPA only
V2714,gdt,19.48,1,1,109.65,28.81,31.71,0.44,25.68,80.15,21.41,13.44,4,internal_medicine,<5_years,low,0,1,JEPA only
V2715,gdt,19.37,1,1,140.48,28.16,22.12,6.61,27.23,74.34,24.05,14.63,1,hospital_medicine,>=5_years,low,0,1,JEPA only
V2715,control,25.77,1,1,202.77,40.5,48.14,11.0,43.29,67.66,43.04,29.88,2,hospital_medicine,>=5_years,low,0,0,JEPA only
V2715,bm25,24.4,1,1,167.17,41.02,46.68,14.81,43.65,70.91,44.45,25.63,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V2715,cma,23.96,1,1,151.22,31.96,33.53,14.03,26.94,76.19,27.53,13.53,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V2716,bm25,19.53,1,1,235.19,40.34,45.68,10.08,43.56,78.03,43.01,21.66,1,critical_care,<5_years,low,0,0,JEPA only
V2716,cma,20.9,1,1,170.85,31.54,26.97,3.52,29.1,77.64,39.65,12.39,2,critical_care,<5_years,low,0,1,JEPA only
V2716,control,27.81,1,1,202.11,37.2,39.14,9.64,43.23,70.52,34.84,25.84,3,critical_care,<5_years,low,0,0,JEPA only
V2716,gdt,19.84,1,1,164.71,29.02,22.35,6.65,21.1,82.03,28.45,13.55,4,critical_care,<5_years,low,0,1,JEPA only
V2717,bm25,55.81,1,2,186.29,42.27,59.98,9.99,45.95,60.92,48.29,28.46,1,internal_medicine,<5_years,low,0,0,JEPA only
V2717,control,47.11,1,2,200.02,45.07,53.53,11.37,53.08,69.66,48.61,34.16,2,internal_medicine,<5_years,low,0,0,JEPA only
V2717,cma,41.78,1,2,131.49,37.58,39.96,11.76,37.96,77.06,37.86,20.89,3,internal_medicine,<5_years,low,0,1,JEPA only
V2717,gdt,38.89,1,2,139.08,32.35,30.35,7.49,30.34,77.15,32.97,15.77,4,internal_medicine,<5_years,low,0,1,JEPA only
V2718,cma,22.58,1,1,152.64,32.09,33.88,11.28,24.21,80.45,26.96,15.73,1,critical_care,<5_years,low,0,1,JEPA only
V2718,bm25,21.04,1,1,177.63,37.23,37.58,9.12,45.94,69.45,37.27,23.99,2,critical_care,<5_years,low,0,0,JEPA only
V2718,gdt,25.4,1,1,148.64,31.32,28.44,8.36,23.16,88.18,22.69,17.06,3,critical_care,<5_years,low,0,1,JEPA only
V2718,control,21.96,1,1,176.97,39.31,47.69,14.09,45.78,71.42,37.21,19.67,4,critical_care,<5_years,low,0,0,JEPA only
V2719,bm25,51.54,1,2,183.41,44.11,57.31,16.47,48.11,60.9,51.68,30.17,1,hospital_medicine,<5_years,low,0,0,JEPA only
V2719,cma,37.35,1,2,140.38,34.32,36.59,17.11,30.39,75.62,28.04,18.16,2,hospital_medicine,<5_years,low,0,1,JEPA only
V2719,gdt,36.03,1,2,147.21,32.11,31.68,5.89,26.52,80.31,28.97,19.25,3,hospital_medicine,<5_years,low,0,1,JEPA only
V2719,control,50.17,1,2,172.63,42.91,53.33,12.91,50.93,66.07,43.58,30.65,4,hospital_medicine,<5_years,low,0,0,JEPA only
V2720,control,21.24,1,1,182.24,39.44,46.63,16.73,40.97,68.62,42.76,20.94,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V2720,gdt,20.53,1,1,144.96,31.93,28.28,5.79,25.58,86.88,29.83,15.22,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V2720,bm25,21.72,1,1,155.19,37.68,45.73,11.76,41.45,69.52,35.73,21.92,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V2720,cma,19.26,1,1,129.85,31.79,33.44,8.09,27.63,80.87,24.92,15.8,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V2721,control,89.74,1,4,177.33,52.63,74.86,15.97,64.13,56.64,65.7,38.49,1,internal_medicine,>=5_years,high,0,0,JEPA only
V2721,gdt,78.11,1,4,135.99,42.1,44.09,15.99,49.57,60.89,51.14,30.95,2,internal_medicine,>=5_years,high,0,1,JEPA only
V2721,cma,79.37,1,4,153.15,43.48,54.73,17.42,47.0,68.23,47.47,26.02,3,internal_medicine,>=5_years,high,0,1,JEPA only
V2721,bm25,99.78,1,4,190.62,53.58,75.35,16.92,68.86,51.38,69.93,39.04,4,internal_medicine,>=5_years,high,0,0,JEPA only
V2722,cma,58.78,1,3,148.12,38.65,39.86,14.88,43.27,68.25,45.46,20.2,1,hospital_medicine,>=5_years,low,0,1,JEPA only
V2722,bm25,69.26,1,3,210.93,48.05,63.74,18.83,59.41,55.44,60.53,30.33,2,hospital_medicine,>=5_years,low,0,0,JEPA only
V2722,control,77.81,1,3,154.7,50.6,62.91,13.62,62.35,55.29,69.09,40.33,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V2722,gdt,48.85,1,3,150.12,36.9,33.31,18.41,34.9,77.5,38.8,18.48,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V2723,bm25,117.8,1,5,186.81,61.32,84.33,18.47,76.95,46.16,89.0,52.99,1,internal_medicine,<5_years,high,0,0,JEPA only
V2723,gdt,96.86,1,5,127.94,44.32,57.11,14.66,49.73,59.96,58.97,25.48,2,internal_medicine,<5_years,high,0,1,JEPA only
V2723,control,125.28,1,5,198.93,59.7,82.35,14.63,82.37,43.74,85.05,50.03,3,internal_medicine,<5_years,high,0,0,JEPA only
V2723,cma,92.99,1,5,144.47,47.18,65.49,15.53,62.11,55.34,57.47,27.16,4,internal_medicine,<5_years,high,0,1,JEPA only
V2724,bm25,95.79,1,4,199.41,51.88,71.72,10.59,64.95,53.25,67.14,43.65,1,internal_medicine,>=5_years,high,0,0,JEPA only
V2724,control,99.34,1,4,181.06,53.2,74.3,13.45,69.67,50.29,72.39,39.06,2,internal_medicine,>=5_years,high,0,0,JEPA only
V2724,cma,83.14,1,4,154.47,44.26,56.34,12.75,52.88,65.06,56.41,22.09,3,internal_medicine,>=5_years,high,0,1,JEPA only
V2724,gdt,75.89,1,4,140.5,43.54,45.93,15.01,53.98,68.55,54.96,22.81,4,internal_medicine,>=5_years,high,0,1,JEPA only
V2725,cma,102.39,1,5,137.62,49.8,69.84,18.76,56.01,61.81,59.75,32.62,1,internal_medicine,>=5_years,high,0,1,JEPA only
V2725,bm25,113.17,1,5,199.74,59.41,81.82,15.27,80.53,49.89,81.02,47.92,2,internal_medicine,>=5_years,high,0,0,JEPA only
V2725,control,111.7,1,5,182.42,59.08,74.63,18.54,84.36,55.3,70.96,50.67,3,internal_medicine,>=5_years,high,0,0,JEPA only
V2725,gdt,104.04,1,5,140.56,48.14,65.08,15.67,56.71,57.75,61.46,32.2,4,internal_medicine,>=5_years,high,0,1,JEPA only
V2726,control,23.49,1,1,181.45,42.9,43.38,20.33,42.36,76.6,42.25,32.48,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V2726,gdt,19.97,1,1,126.54,26.22,23.16,3.88,17.19,81.22,24.32,7.56,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V2726,cma,20.57,1,1,144.65,32.78,31.06,4.89,25.18,81.64,33.67,20.24,3,hospital_medicine,>=5_years,low,0,1,JEPA only
V2726,bm25,18.9,1,1,225.9,38.38,44.23,13.54,41.26,77.61,34.65,19.01,4,hospital_medicine,>=5_years,low,0,0,JEPA only
V2727,cma,38.6,1,2,171.33,35.28,33.37,11.55,33.99,78.07,36.34,18.37,1,internal_medicine,>=5_years,low,0,1,JEPA only
V2727,gdt,35.66,1,2,137.21,31.02,28.66,8.32,30.57,77.03,32.9,8.66,2,internal_medicine,>=5_years,low,0,1,JEPA only
V2727,control,43.12,1,2,185.97,42.01,58.04,10.95,51.78,65.39,46.72,19.2,3,internal_medicine,>=5_years,low,0,0,JEPA only
