vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V167,cma,57.05,1,3,141.1,38.06,40.72,7.71,37.65,71.38,46.05,24.86,3,critical_care,<5_years,low,0,1,JEPA only
V167,bm25,71.58,1,3,193.18,46.74,62.35,20.03,57.26,56.25,54.4,30.17,4,critical_care,<5_years,low,0,0,JEPA only
V168,gdt,38.68,1,2,125.43,34.55,42.42,14.23,25.19,74.78,30.98,19.68,1,emergency,>=5_years,low,0,1,JEPA only
V168,cma,37.57,1,2,152.57,38.06,40.85,14.93,32.58,71.59,44.73,23.68,2,emergency,>=5_years,low,0,1,JEPA only
V168,control,46.72,1,2,187.88,45.16,58.36,11.31,57.93,66.23,44.83,32.33,3,emergency,>=5_years,low,0,0,JEPA only
V168,bm25,46.63,1,2,197.64,43.95,56.78,13.83,53.56,65.01,43.59,30.9,4,emergency,>=5_years,low,0,0,JEPA only
V169,bm25,26.14,1,1,162.0,40.57,41.9,16.78,44.86,73.07,41.53,25.3,1,critical_care,>=5_years,low,0,0,JEPA only
V169,gdt,15.54,1,1,131.26,30.68,26.83,14.78,18.35,84.78,22.14,17.18,2,critical_care,>=5_years,low,0,1,JEPA only
V169,cma,20.79,1,1,126.97,32.66,36.21,13.98,21.19,75.68,30.97,17.91,3,critical_care,>=5_years,low,0,1,JEPA only
V169,control,23.65,1,1,165.43,38.98,52.99,10.08,38.6,71.47,35.79,24.94,4,critical_care,>=5_years,low,0,0,JEPA only
V170,bm25,20.31,1,1,175.22,39.55,46.99,9.6,38.79,76.78,37.69,27.46,1,critical_care,<5_years,low,0,0,JEPA only
V170,cma,20.4,1,1,151.54,33.9,31.11,13.92,26.12,88.14,24.73,19.38,2,critical_care,<5_years,low,0,1,JEPA only
V170,control,21.01,1,1,184.77,36.25,38.73,12.3,35.4,69.8,42.26,19.02,3,critical_care,<5_years,low,0,0,JEPA only
V170,gdt,18.92,1,1,136.26,27.0,23.5,14.22,14.87,79.11,19.54,10.78,4,critical_care,<5_years,low,0,1,JEPA only
V171,control,47.0,1,2,206.19,43.8,48.9,15.88,49.07,65.47,49.9,33.57,1,internal_medicine,<5_years,low,0,0,JEPA only
V171,cma,39.61,1,2,140.58,34.81,37.87,11.24,25.8,75.22,35.14,23.59,2,internal_medicine,<5_years,low,0,1,JEPA only
V171,bm25,43.41,1,2,199.12,42.49,49.65,14.21,48.52,68.33,45.37,28.85,3,internal_medicine,<5_years,low,0,0,JEPA only
V171,gdt,37.57,1,2,137.71,33.65,37.33,12.07,29.23,78.79,30.08,14.42,4,internal_medicine,<5_years,low,0,1,JEPA only
V172,bm25,114.01,1,5,190.11,59.54,81.5,17.1,88.38,46.06,77.82,46.37,1,critical_care,>=5_years,high,4,0,JEPA only
V172,cma,98.58,1,5,139.74,48.23,64.58,13.67,62.46,52.57,61.0,35.11,2,critical_care,>=5_years,high,4,1,JEPA only
V172,control,117.29,1,5,188.14,60.82,73.56,23.38,78.14,53.33,83.09,53.43,3,critical_care,>=5_years,high,4,0,JEPA only
V172,gdt,88.8,1,5,124.09,42.62,56.24,4.96,46.65,62.67,56.94,28.24,4,critical_care,>=5_years,high,4,1,JEPA only
V173,gdt,101.11,1,5,124.34,46.87,60.75,15.9,59.96,59.55,55.97,29.07,1,internal_medicine,<5_years,high,3,1,JEPA only
V173,cma,92.0,1,5,143.91,48.85,59.05,24.35,59.63,59.53,53.72,36.83,2,internal_medicine,<5_years,high,3,1,JEPA only
V173,bm25,111.56,1,5,186.62,59.33,82.41,21.26,75.53,46.84,84.8,45.14,3,internal_medicine,<5_years,high,3,0,JEPA only
V173,control,118.42,1,5,195.6,59.75,82.48,21.0,83.0,48.63,72.82,50.54,4,internal_medicine,<5_years,high,3,0,JEPA only
V174,gdt,99.57,1,5,131.14,48.45,60.01,20.56,55.52,62.71,59.2,32.72,1,emergency,<5_years,high,0,1,JEPA only
V174,control,114.9,1,5,190.16,59.07,80.29,26.37,74.88,51.09,81.49,40.29,2,emergency,<5_years,high,0,0,JEPA only
V174,bm25,118.07,1,5,193.95,60.46,83.33,20.75,84.65,45.22,76.12,52.67,3,emergency,<5_years,high,0,0,JEPA only
V174,cma,98.51,1,5,144.12,49.15,63.19,19.12,63.23,58.39,58.99,31.99,4,emergency,<5_years,high,0,1,JEPA only
V175,bm25,44.72,1,2,185.49,42.71,51.84,11.09,48.33,64.76,54.42,25.82,1,emergency,>=5_years,low,0,0,JEPA only
V175,cma,37.22,1,2,141.17,35.73,38.16,11.66,30.63,79.15,34.54,20.24,2,emergency,>=5_years,low,0,1,JEPA only
V175,control,37.61,1,2,190.11,42.62,49.54,12.34,47.34,70.19,43.2,33.07,3,emergency,>=5_years,low,0,0,JEPA only
V175,gdt,34.99,1,2,135.62,34.17,34.0,15.12,28.42,78.87,30.93,17.69,4,emergency,>=5_years,low,0,1,JEPA only
V176,bm25,89.2,1,4,190.0,55.45,79.95,21.24,69.26,51.45,71.46,39.34,1,internal_medicine,>=5_years,high,3,0,JEPA only
V176,cma,80.5,1,4,147.94,45.86,44.58,20.39,51.73,68.89,59.29,30.29,2,internal_medicine,>=5_years,high,3,1,JEPA only
V176,gdt,77.37,1,4,127.05,43.02,54.14,16.85,43.68,66.25,52.57,24.61,3,internal_medicine,>=5_years,high,3,1,JEPA only
V176,control,87.52,1,4,176.65,51.09,68.28,8.85,65.17,57.28,70.79,36.17,4,internal_medicine,>=5_years,high,3,0,JEPA only
V177,cma,100.67,1,5,153.93,49.22,65.6,13.02,58.93,64.15,60.24,33.38,1,critical_care,>=5_years,high,1,1,JEPA only
V177,control,131.17,1,5,187.25,60.52,85.62,22.68,81.03,44.37,82.47,46.96,2,critical_care,>=5_years,high,1,0,JEPA only
V177,bm25,112.3,1,5,193.63,59.0,81.45,18.55,78.82,50.79,77.99,46.41,3,critical_care,>=5_years,high,1,0,JEPA only
V177,gdt,89.29,1,5,129.86,46.06,55.52,22.02,55.36,59.72,57.2,26.55,4,critical_care,>=5_years,high,1,1,JEPA only
V178,control,94.35,1,4,192.47,53.55,73.34,21.82,66.79,50.92,76.84,31.6,1,hospital_medicine,>=5_years,high,0,0,JEPA only
V178,bm25,79.74,1,4,179.24,51.61,66.32,12.95,66.82,61.39,58.7,43.46,2,hospital_medicine,>=5_years,high,0,0,JEPA only
V178,gdt,70.68,1,4,125.82,39.87,47.89,15.98,40.16,63.69,44.13,27.36,3,hospital_medicine,>=5_years,high,0,1,JEPA only
V178,cma,88.66,1,4,148.01,45.85,61.48,10.25,58.12,60.65,52.95,31.65,4,hospital_medicine,>=5_years,high,0,1,JEPA only
V179,control,44.05,1,2,184.85,47.43,53.99,18.11,50.64,71.62,54.62,35.59,1,internal_medicine,>=5_years,low,0,0,JEPA only
V179,bm25,43.52,1,2,194.9,45.14,52.99,11.45,46.58,72.13,53.0,34.68,2,internal_medicine,>=5_years,low,0,0,JEPA only
V179,cma,42.23,1,2,140.25,35.38,42.06,4.8,35.54,72.14,42.42,15.33,3,internal_medicine,>=5_years,low,0,1,JEPA only
V179,gdt,41.77,1,2,147.55,33.24,36.3,8.84,32.71,78.66,33.19,9.76,4,internal_medicine,>=5_years,low,0,1,JEPA only
V180,cma,19.86,1,1,135.22,31.24,34.8,10.53,21.59,80.18,27.54,12.8,1,critical_care,<5_years,low,0,1,JEPA only
V180,control,22.03,1,1,178.44,37.51,37.15,9.88,38.84,74.77,41.07,23.39,2,critical_care,<5_years,low,0,0,JEPA only
V180,bm25,19.21,1,1,181.15,36.89,46.45,10.54,35.99,66.62,32.2,29.55,3,critical_care,<5_years,low,0,0,JEPA only
V180,gdt,17.1,1,1,126.08,27.48,23.02,8.67,14.62,81.48,30.37,6.75,4,critical_care,<5_years,low,0,1,JEPA only
V181,bm25,142.96,0,1,168.81,59.45,82.39,20.22,79.07,48.81,81.83,44.34,1,emergency,<5_years,low,0,0,JEPA only
V181,control,24.43,1,1,184.17,39.06,42.56,16.76,38.19,73.91,35.49,27.44,2,emergency,<5_years,low,0,0,JEPA only
V181,gdt,17.36,1,1,112.18,27.82,27.61,2.42,19.52,74.94,28.42,14.02,3,emergency,<5_years,low,0,1,JEPA only
V181,cma,18.72,1,1,138.9,32.6,27.04,9.57,26.5,81.66,29.73,21.1,4,emergency,<5_years,low,0,1,JEPA only
V182,bm25,300.0,0,4,184.56,70.72,100.0,30.82,100.0,13.78,100.0,79.69,1,critical_care,<5_years,high,0,0,JEPA only
V182,control,91.75,1,4,190.19,56.68,78.07,21.97,66.38,56.05,65.84,51.77,2,critical_care,<5_years,high,0,0,JEPA only
V182,cma,83.1,1,4,136.63,45.27,57.98,13.0,56.11,65.15,48.25,31.17,3,critical_care,<5_years,high,0,1,JEPA only
V182,gdt,74.51,1,4,125.76,40.55,46.45,13.69,49.21,63.65,41.9,28.41,4,critical_care,<5_years,high,0,1,JEPA only
V183,cma,59.08,1,3,151.55,38.42,39.93,14.1,40.05,68.04,44.8,23.6,1,critical_care,<5_years,low,0,1,JEPA only
V183,bm25,76.25,1,3,182.73,50.42,60.35,16.98,61.15,57.08,70.76,36.21,2,critical_care,<5_years,low,0,0,JEPA only
V183,gdt,59.84,1,3,141.3,36.07,40.78,6.36,39.25,68.94,43.63,17.44,3,critical_care,<5_years,low,0,1,JEPA only
V183,control,71.84,1,3,204.14,49.79,59.38,11.43,58.17,68.79,60.35,40.62,4,critical_care,<5_years,low,0,0,JEPA only
V184,gdt,79.08,1,4,127.88,44.65,57.43,15.6,49.82,67.08,44.71,33.26,1,hospital_medicine,>=5_years,high,2,1,JEPA only
V184,control,90.43,1,4,188.59,53.43,77.61,20.39,66.46,45.95,71.73,38.45,2,hospital_medicine,>=5_years,high,2,0,JEPA only
V184,cma,88.34,1,4,144.39,45.58,71.21,11.33,54.65,59.74,48.67,27.87,3,hospital_medicine,>=5_years,high,2,1,JEPA only
V184,bm25,91.02,1,4,200.94,51.29,68.87,16.12,63.42,52.44,66.4,40.47,4,hospital_medicine,>=5_years,high,2,0,JEPA only
V185,gdt,101.42,1,5,129.73,47.14,56.46,18.48,57.31,53.81,62.8,33.95,1,emergency,<5_years,high,2,1,JEPA only
V185,bm25,121.71,1,5,192.16,58.12,77.14,14.98,88.02,43.71,79.4,45.48,2,emergency,<5_years,high,2,0,JEPA only
V185,cma,103.41,1,5,147.15,52.08,67.37,27.25,60.18,58.12,67.01,32.55,3,emergency,<5_years,high,2,1,JEPA only
V185,control,124.01,1,5,185.44,60.37,91.55,21.18,77.64,48.9,75.17,47.75,4,emergency,<5_years,high,2,0,JEPA only
V186,bm25,112.7,1,5,199.72,57.29,85.79,15.75,72.69,51.06,73.08,45.36,1,critical_care,>=5_years,high,4,0,JEPA only
V186,gdt,94.04,1,5,127.78,45.39,56.37,18.82,50.67,59.49,55.47,31.54,2,critical_care,>=5_years,high,4,1,JEPA only
V186,cma,104.68,1,5,148.93,52.8,66.36,19.84,61.68,62.06,68.64,38.2,3,critical_care,>=5_years,high,4,1,JEPA only
V186,control,120.64,1,5,175.1,60.06,85.0,24.84,72.6,48.45,79.5,49.95,4,critical_care,>=5_years,high,4,0,JEPA only
V187,gdt,38.11,1,2,124.99,33.33,34.0,15.98,26.22,72.99,25.04,25.74,1,critical_care,>=5_years,low,0,1,JEPA only
V187,bm25,41.82,1,2,196.0,45.12,54.64,11.48,53.31,67.83,51.29,32.14,2,critical_care,>=5_years,low,0,0,JEPA only
V187,cma,41.7,1,2,128.34,34.92,29.58,17.88,32.84,66.95,38.48,23.81,3,critical_care,>=5_years,low,0,1,JEPA only
V187,control,44.69,1,2,172.99,45.78,49.11,18.16,48.08,75.27,55.68,28.38,4,critical_care,>=5_years,low,0,0,JEPA only
V188,bm25,23.3,1,1,196.21,36.41,36.01,9.95,41.79,70.02,40.54,20.14,1,internal_medicine,>=5_years,low,0,0,JEPA only
V188,control,23.28,1,1,229.09,39.0,35.52,20.16,42.7,72.0,41.73,21.92,2,internal_medicine,>=5_years,low,0,0,JEPA only
V188,gdt,19.01,1,1,140.17,25.97,24.58,1.73,22.38,83.15,17.01,6.95,3,internal_medicine,>=5_years,low,0,1,JEPA only
V188,cma,18.35,1,1,138.21,32.18,27.56,9.03,26.44,83.46,35.76,10.85,4,internal_medicine,>=5_years,low,0,1,JEPA only
V189,control,47.68,1,2,194.21,41.82,54.06,11.4,53.47,59.09,47.26,25.62,1,internal_medicine,<5_years,low,0,0,JEPA only
V189,bm25,46.47,1,2,179.02,46.0,57.55,17.82,54.33,66.44,54.62,25.24,2,internal_medicine,<5_years,low,0,0,JEPA only
V189,gdt,37.44,1,2,123.1,30.94,38.44,10.22,30.1,60.72,30.47,15.67,3,internal_medicine,<5_years,low,0,1,JEPA only
V189,cma,42.06,1,2,122.97,35.32,36.64,12.21,33.58,76.26,33.28,19.96,4,internal_medicine,<5_years,low,0,1,JEPA only
V190,gdt,64.07,1,3,121.61,37.57,48.94,16.52,30.94,65.55,45.8,17.69,1,critical_care,>=5_years,low,0,1,JEPA only
V190,bm25,67.58,1,3,179.29,48.33,61.89,19.93,63.03,60.19,60.0,24.9,2,critical_care,>=5_years,low,0,0,JEPA only
V190,control,70.14,1,3,193.82,46.26,54.42,11.92,49.88,64.22,59.58,37.52,3,critical_care,>=5_years,low,0,0,JEPA only
V190,cma,56.69,1,3,145.35,38.06,42.61,12.34,36.4,68.02,47.19,21.8,4,critical_care,>=5_years,low,0,1,JEPA only
V191,gdt,57.77,1,3,126.23,37.0,39.9,17.26,37.48,66.48,42.14,18.73,1,critical_care,<5_years,low,0,1,JEPA only
V191,bm25,76.51,1,3,212.19,49.3,62.23,23.02,56.8,55.48,53.68,44.59,2,critical_care,<5_years,low,0,0,JEPA only
V191,control,74.45,1,3,206.09,47.98,63.37,13.34,54.35,55.09,65.23,36.49,3,critical_care,<5_years,low,0,0,JEPA only
V191,cma,61.26,1,3,147.72,36.63,50.96,12.19,37.17,69.1,39.24,11.13,4,critical_care,<5_years,low,0,1,JEPA only
V192,bm25,171.25,0,2,198.75,65.25,93.48,21.17,87.59,40.02,92.97,56.29,1,critical_care,<5_years,low,0,0,JEPA only
V192,control,44.0,1,2,184.98,43.11,49.6,8.27,44.84,72.0,53.88,30.06,2,critical_care,<5_years,low,0,0,JEPA only
V192,gdt,39.21,1,2,129.62,32.02,36.65,11.73,34.71,74.73,21.19,13.11,3,critical_care,<5_years,low,0,1,JEPA only
V192,cma,42.02,1,2,133.43,37.63,42.99,16.32,42.01,68.45,38.58,17.41,4,critical_care,<5_years,low,0,1,JEPA only
V193,cma,79.96,1,4,151.13,44.41,56.41,14.33,50.5,61.72,52.5,31.0,1,critical_care,<5_years,high,0,1,JEPA only
V193,control,85.93,1,4,168.05,50.55,67.32,21.04,53.97,58.09,65.82,37.03,2,critical_care,<5_years,high,0,0,JEPA only
V193,bm25,100.98,1,4,182.17,56.12,74.53,24.25,70.05,57.05,76.54,34.32,3,critical_care,<5_years,high,0,0,JEPA only
V193,gdt,78.84,1,4,125.34,42.57,57.07,13.47,43.6,70.14,44.22,26.92,4,critical_care,<5_years,high,0,1,JEPA only
V194,cma,16.69,1,1,126.64,31.16,30.98,9.32,30.59,79.54,23.31,13.21,1,hospital_medicine,>=5_years,low,0,1,JEPA only
V194,bm25,24.23,1,1,183.68,40.94,45.53,6.26,49.1,72.16,40.6,31.99,2,hospital_medicine,>=5_years,low,0,0,JEPA only
V194,control,22.64,1,1,189.38,40.89,43.86,16.94,39.87,73.25,44.38,27.07,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V194,gdt,19.6,1,1,127.0,28.29,25.5,5.26,26.47,80.84,25.9,5.78,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V195,bm25,106.46,1,5,197.58,59.74,85.3,23.02,74.27,52.98,77.06,45.8,1,critical_care,>=5_years,high,0,0,JEPA only
V195,cma,97.39,1,5,139.03,49.29,66.14,15.34,61.33,56.42,62.07,34.41,2,critical_care,>=5_years,high,0,1,JEPA only
V195,gdt,98.54,1,5,138.45,46.84,64.09,18.41,51.54,57.12,61.69,28.19,3,critical_care,>=5_years,high,0,1,JEPA only
V195,control,106.34,1,5,184.48,57.31,82.68,16.68,72.36,48.42,73.73,49.97,4,critical_care,>=5_years,high,0,0,JEPA only
V196,bm25,24.71,1,1,183.69,38.43,45.49,6.51,45.34,71.88,36.24,25.12,1,emergency,<5_years,low,0,0,JEPA only
V196,gdt,19.89,1,1,114.8,30.2,31.38,4.82,26.77,88.81,21.11,8.31,2,emergency,<5_years,low,0,1,JEPA only
V196,control,20.1,1,1,207.18,39.26,40.98,10.17,36.31,73.52,50.55,24.0,3,emergency,<5_years,low,0,0,JEPA only
V196,cma,26.2,1,1,135.83,29.42,28.41,7.82,30.31,79.43,19.81,10.72,4,emergency,<5_years,low,0,1,JEPA only
V197,cma,24.09,1,1,169.43,32.18,33.9,9.13,29.79,78.24,30.33,11.69,1,hospital_medicine,<5_years,low,0,1,JEPA only
V197,gdt,20.03,1,1,127.35,26.53,21.12,3.94,21.75,75.35,30.9,6.14,2,hospital_medicine,<5_years,low,0,1,JEPA only
V197,control,23.1,1,1,227.84,39.55,47.1,7.03,50.9,65.77,38.9,27.58,3,hospital_medicine,<5_years,low,0,0,JEPA only
V197,bm25,20.4,1,1,213.37,38.69,46.7,9.86,34.9,79.31,36.56,24.78,4,hospital_medicine,<5_years,low,0,0,JEPA only
V198,bm25,19.3,1,1,190.63,38.6,48.24,5.79,40.57,74.71,35.53,26.74,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V198,control,26.8,1,1,186.07,37.85,39.33,7.78,41.82,72.71,40.42,25.02,2,hospital_medicine,>=5_years,low,0,0,JEPA only
V198,gdt,17.68,1,1,139.04,28.31,21.99,7.68,21.42,84.72,22.16,11.91,3,hospital_medicine,>=5_years,low,0,1,JEPA only
V198,cma,20.77,1,1,124.29,27.58,23.52,8.45,23.4,74.5,25.84,9.76,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V199,control,73.59,1,3,213.89,49.3,56.45,24.66,57.28,56.31,61.64,39.47,1,internal_medicine,<5_years,low,0,0,JEPA only
V199,bm25,68.81,1,3,216.8,52.08,68.22,17.09,59.19,65.55,65.38,37.05,2,internal_medicine,<5_years,low,0,0,JEPA only
V199,cma,59.49,1,3,148.87,38.4,43.7,7.64,42.33,71.87,38.7,26.14,3,internal_medicine,<5_years,low,0,1,JEPA only
V199,gdt,53.84,1,3,130.08,33.6,38.9,10.24,31.1,74.24,35.66,11.45,4,internal_medicine,<5_years,low,0,1,JEPA only
V200,cma,24.14,1,1,163.53,31.93,28.04,6.29,32.38,78.69,30.24,15.97,1,critical_care,<5_years,low,0,1,JEPA only
V200,control,20.0,1,1,212.02,40.06,36.27,10.12,46.19,76.25,41.35,30.21,2,critical_care,<5_years,low,0,0,JEPA only
V200,bm25,24.95,1,1,190.32,37.26,37.66,12.18,37.4,70.76,40.31,25.23,3,critical_care,<5_years,low,0,0,JEPA only
V200,gdt,17.73,1,1,160.43,28.47,24.44,3.68,26.77,77.31,27.21,11.38,4,critical_care,<5_years,low,0,1,JEPA only
V201,bm25,62.88,1,3,191.6,49.84,67.92,10.8,59.45,59.6,63.1,38.18,1,internal_medicine,<5_years,low,0,0,JEPA only
V201,gdt,56.94,1,3,129.31,37.6,41.46,11.22,41.31,68.1,43.86,19.64,2,internal_medicine,<5_years,low,0,1,JEPA only
V201,control,70.59,1,3,202.12,50.89,66.4,24.66,58.39,56.47,61.43,37.98,3,internal_medicine,<5_years,low,0,0,JEPA only
V201,cma,68.62,1,3,153.69,42.71,53.73,17.33,40.73,69.68,47.56,27.2,4,internal_medicine,<5_years,low,0,1,JEPA only
V202,bm25,72.24,1,3,203.51,50.94,62.32,17.19,67.26,59.53,60.1,39.21,1,hospital_medicine,<5_years,low,0,0,JEPA only
V202,cma,60.78,1,3,152.51,41.24,54.51,13.28,44.24,68.48,42.24,24.69,2,hospital_medicine,<5_years,low,0,1,JEPA only
V202,control,65.97,1,3,197.2,48.13,66.58,14.6,54.95,60.84,60.37,31.46,3,hospital_medicine,<5_years,low,0,0,JEPA only
V202,gdt,61.88,1,3,136.52,38.3,45.95,12.1,33.24,70.91,44.46,23.13,4,hospital_medicine,<5_years,low,0,1,JEPA only
V203,bm25,69.75,1,3,183.91,49.85,67.55,17.53,53.65,67.22,55.47,37.68,1,emergency,>=5_years,low,0,0,JEPA only
V203,control,66.12,1,3,203.76,49.78,60.94,16.63,60.04,61.76,62.17,37.14,2,emergency,>=5_years,low,0,0,JEPA only
V203,gdt,54.7,1,3,135.9,34.3,41.61,6.84,34.66,63.56,31.31,27.81,3,emergency,>=5_years,low,0,1,JEPA only
V203,cma,60.52,1,3,158.22,42.83,52.61,15.53,39.96,77.75,40.77,30.36,4,emergency,>=5_years,low,0,1,JEPA only
V204,control,73.1,1,3,199.57,48.12,63.4,12.46,52.57,54.46,59.72,46.13,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V204,gdt,66.58,1,3,135.66,39.87,46.62,16.47,46.27,63.78,43.68,22.41,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V204,cma,62.71,1,3,148.91,43.43,53.95,17.12,47.34,65.35,48.24,28.57,3,hospital_medicine,>=5_years,low,0,1,JEPA only
V204,bm25,73.13,1,3,189.86,47.25,62.72,11.4,58.19,59.92,57.05,34.25,4,hospital_medicine,>=5_years,low,0,0,JEPA only
V205,bm25,46.89,1,2,172.17,45.39,51.79,21.38,50.78,67.85,48.49,32.07,1,internal_medicine,<5_years,low,0,0,JEPA only
V205,gdt,38.34,1,2,135.71,35.77,38.05,9.59,34.31,74.81,33.29,24.55,2,internal_medicine,<5_years,low,0,1,JEPA only
V205,control,47.54,1,2,203.24,45.39,45.97,18.62,49.35,64.22,55.79,38.4,3,internal_medicine,<5_years,low,0,0,JEPA only
V205,cma,42.55,1,2,171.21,37.58,38.89,19.15,32.68,73.67,43.72,17.38,4,internal_medicine,<5_years,low,0,1,JEPA only
V206,bm25,48.11,1,2,191.77,44.93,57.63,17.01,51.44,63.57,49.35,30.56,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V206,cma,41.15,1,2,152.46,37.32,41.17,9.42,42.37,78.64,37.13,15.18,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V206,gdt,41.12,1,2,154.28,33.09,34.9,10.18,28.07,74.75,35.2,15.44,3,hospital_medicine,>=5_years,low,0,1,JEPA only
V206,control,39.27,1,2,181.07,41.11,51.41,9.46,52.55,60.52,45.93,26.79,4,hospital_medicine,>=5_years,low,0,0,JEPA only
V207,cma,18.8,1,1,122.72,31.26,30.01,6.83,24.93,86.85,21.32,17.6,1,emergency,<5_years,low,0,1,JEPA only
V207,bm25,27.14,1,1,195.65,38.42,46.19,2.56,39.45,73.46,46.73,22.14,2,emergency,<5_years,low,0,0,JEPA only
V207,control,27.67,1,1,191.71,39.09,38.76,8.15,40.67,74.79,43.08,29.07,3,emergency,<5_years,low,0,0,JEPA only
V207,gdt,16.29,1,1,141.83,30.14,31.84,12.42,21.67,86.78,21.3,6.86,4,emergency,<5_years,low,0,1,JEPA only
V208,control,117.14,1,5,181.34,60.64,83.39,26.72,83.48,44.6,82.85,42.79,1,critical_care,>=5_years,high,0,0,JEPA only
V208,gdt,91.19,1,5,130.09,46.37,58.57,20.11,52.78,59.5,54.71,32.54,2,critical_care,>=5_years,high,0,1,JEPA only
V208,cma,102.16,1,5,157.64,49.48,59.49,27.08,59.19,53.5,62.52,35.09,3,critical_care,>=5_years,high,0,1,JEPA only
V208,bm25,117.54,1,5,187.21,58.7,80.86,19.05,80.66,47.8,75.82,48.01,4,critical_care,>=5_years,high,0,0,JEPA only
V209,control,19.56,1,1,213.07,37.02,41.11,7.33,39.04,76.05,42.65,15.93,1,hospital_medicine,>=5_years,low,0,0,JEPA only
V209,cma,20.76,1,1,175.81,31.28,26.69,10.27,26.17,78.23,29.73,16.61,2,hospital_medicine,>=5_years,low,0,1,JEPA only
V209,bm25,22.22,1,1,205.53,39.42,47.2,10.89,45.33,79.27,36.06,17.75,3,hospital_medicine,>=5_years,low,0,0,JEPA only
V209,gdt,18.55,1,1,156.03,29.18,24.07,11.68,20.25,82.85,25.37,10.88,4,hospital_medicine,>=5_years,low,0,1,JEPA only
V210,control,122.71,1,5,190.96,62.5,81.82,23.76,83.55,48.93,83.38,53.55,1,hospital_medicine,<5_years,high,2,0,JEPA only
V210,gdt,97.46,1,5,126.58,46.17,53.19,18.54,54.8,63.77,58.73,27.98,2,hospital_medicine,<5_years,high,2,1,JEPA only
V210,bm25,116.06,1,5,195.2,59.26,83.35,26.8,80.71,43.82,80.25,40.65,3,hospital_medicine,<5_years,high,2,0,JEPA only
V210,cma,106.47,1,5,159.65,49.44,61.57,10.17,60.93,54.39,70.67,38.92,4,hospital_medicine,<5_years,high,2,1,JEPA only
V211,gdt,17.05,1,1,141.22,30.71,21.84,14.14,24.27,88.22,22.51,13.28,1,emergency,<5_years,low,0,1,JEPA only
V211,cma,19.04,1,1,168.15,27.55,30.07,0.0,22.72,77.34,22.18,13.01,2,emergency,<5_years,low,0,1,JEPA only
V211,bm25,24.17,1,1,178.63,39.84,49.8,13.16,39.21,69.24,41.96,25.64,3,emergency,<5_years,low,0,0,JEPA only
V211,control,20.1,1,1,202.47,37.24,40.93,13.75,32.27,65.75,44.09,26.65,4,emergency,<5_years,low,0,0,JEPA only
V212,control,22.62,1,1,199.49,40.19,41.32,17.8,38.6,73.17,40.72,29.52,1,emergency,>=5_years,low,0,0,JEPA only
V212,bm25,24.47,1,1,159.29,38.62,39.14,10.91,39.46,74.45,41.47,26.29,2,emergency,>=5_years,low,0,0,JEPA only
V212,gdt,17.55,1,1,135.69,27.63,28.01,5.79,23.94,73.82,22.32,11.87,3,emergency,>=5_years,low,0,1,JEPA only
V212,cma,21.4,1,1,151.17,28.71,28.08,2.27,26.4,76.82,19.88,18.81,4,emergency,>=5_years,low,0,1,JEPA only
V213,cma,77.99,1,4,152.3,43.6,61.66,6.87,48.85,66.15,46.74,31.32,1,critical_care,>=5_years,high,0,1,JEPA only
V213,control,92.12,1,4,189.24,57.33,70.54,20.76,74.19,57.11,73.8,47.58,2,critical_care,>=5_years,high,0,0,JEPA only
V213,bm25,94.36,1,4,191.66,55.64,77.77,24.06,66.04,56.63,73.81,35.55,3,critical_care,>=5_years,high,0,0,JEPA only
V213,gdt,77.53,1,4,130.52,41.22,53.0,9.45,44.23,64.83,41.57,34.24,4,critical_care,>=5_years,high,0,1,JEPA only
V214,gdt,73.6,1,4,125.44,39.83,42.47,14.53,47.93,60.93,47.54,25.6,1,internal_medicine,>=5_years,high,0,1,JEPA only
V214,bm25,88.98,1,4,197.16,55.47,75.37,18.65,70.56,57.63,66.03,44.58,2,internal_medicine,>=5_years,high,0,0,JEPA only
V214,cma,80.3,1,4,145.43,46.29,51.6,19.17,55.45,61.73,52.21,37.57,3,internal_medicine,>=5_years,high,0,1,JEPA only
V214,control,92.2,1,4,195.59,51.98,81.63,11.78,62.44,54.67,64.68,36.68,4,internal_medicine,>=5_years,high,0,0,JEPA only
V215,bm25,23.25,1,1,145.41,39.59,40.28,19.43,40.32,78.8,35.4,23.29,1,internal_medicine,>=5_years,low,0,0,JEPA only
V215,gdt,18.42,1,1,141.05,30.7,32.59,4.18,30.55,81.99,19.73,15.18,2,internal_medicine,>=5_years,low,0,1,JEPA only
V215,control,26.18,1,1,179.02,39.67,44.98,4.99,37.78,77.75,43.75,28.73,3,internal_medicine,>=5_years,low,0,0,JEPA only
