vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V1650,gdt,20.1,1,1,132.28,30.94,23.24,8.31,23.88,86.0,23.7,20.48,3,emergency,<5_years,low,0,1
V1651,gdt,34.33,1,2,120.99,31.2,30.1,11.56,28.48,73.9,27.15,16.03,2,critical_care,<5_years,low,0,1
V1652,gdt,18.02,1,1,147.61,29.8,20.83,9.78,16.29,85.42,31.24,15.22,3,emergency,>=5_years,low,0,1
V1653,gdt,88.07,1,5,120.31,47.87,61.69,23.49,56.25,57.35,59.15,29.29,3,internal_medicine,<5_years,high,1,1
V1654,gdt,96.42,1,5,125.33,45.39,57.52,18.21,49.2,57.16,56.44,33.8,3,critical_care,<5_years,high,0,1
V1655,gdt,56.69,1,3,133.29,39.4,41.26,18.08,43.56,67.35,44.78,21.34,1,hospital_medicine,<5_years,low,0,1
V1656,gdt,78.92,1,4,129.24,42.14,54.45,9.48,49.43,57.33,52.4,29.73,4,critical_care,<5_years,high,0,1
V1657,gdt,72.67,1,4,132.76,43.81,48.39,19.21,50.23,68.7,53.05,23.28,4,emergency,<5_years,high,1,1
V1658,gdt,95.26,1,5,122.7,47.99,58.81,18.12,56.05,55.22,63.83,35.89,3,internal_medicine,<5_years,high,4,1
V1659,gdt,99.1,1,5,119.75,47.37,59.94,12.72,52.19,65.1,61.83,32.44,2,internal_medicine,<5_years,high,2,1
V1660,gdt,92.0,1,5,137.58,48.36,62.49,16.9,55.7,63.1,60.8,31.14,4,hospital_medicine,<5_years,high,1,1
V1661,gdt,101.1,1,5,116.32,48.22,70.16,15.45,53.95,61.95,62.64,25.15,2,hospital_medicine,<5_years,high,2,1
V1662,gdt,54.78,1,3,129.76,36.91,37.3,11.44,33.44,70.17,41.72,27.37,3,critical_care,>=5_years,high,2,1
V1663,gdt,76.7,1,4,129.69,43.9,46.9,21.64,44.33,67.53,53.96,29.03,3,emergency,>=5_years,high,0,1
V1664,gdt,77.48,1,4,126.07,42.44,49.3,16.9,52.91,62.92,45.46,27.16,2,hospital_medicine,<5_years,high,0,1
V1665,gdt,56.02,1,3,130.79,35.34,37.92,11.75,43.05,68.03,31.86,19.41,3,internal_medicine,<5_years,high,2,1
V1666,gdt,81.15,1,4,128.5,42.9,56.2,15.85,45.61,66.73,51.48,21.55,2,emergency,<5_years,high,2,1
V1667,gdt,36.13,1,2,130.44,32.03,33.58,7.32,35.33,77.0,28.76,10.18,2,critical_care,>=5_years,low,1,1
V1668,gdt,40.12,1,2,130.82,31.96,34.78,8.25,29.65,72.27,32.53,14.26,1,hospital_medicine,<5_years,low,0,1
V1669,gdt,19.54,1,1,139.23,27.7,24.42,8.59,19.13,78.77,21.52,13.77,4,hospital_medicine,<5_years,low,0,1
V1670,gdt,37.23,1,2,126.72,33.02,31.06,8.91,34.88,71.52,33.87,17.87,3,hospital_medicine,<5_years,low,1,1
V1671,gdt,75.73,1,4,112.51,41.59,45.22,20.27,45.12,65.37,51.85,21.68,4,hospital_medicine,>=5_years,high,1,1
V1672,gdt,76.57,1,4,136.41,39.3,46.04,13.75,47.2,63.6,42.89,22.35,2,critical_care,<5_years,high,2,1
V1673,gdt,76.23,1,4,139.83,42.49,52.98,13.99,44.99,58.14,58.75,26.06,1,emergency,>=5_years,high,0,1
V1674,gdt,20.73,1,1,135.42,29.9,26.59,8.03,22.47,83.02,27.16,12.1,3,internal_medicine,<5_years,low,0,1
V1675,gdt,56.97,1,3,125.73,36.41,46.48,4.05,35.55,73.88,42.85,15.68,1,hospital_medicine,<5_years,low,1,1
V1676,gdt,77.07,1,4,110.22,42.98,47.51,27.05,49.6,62.83,46.82,24.04,3,hospital_medicine,>=5_years,high,2,1
V1677,gdt,74.42,1,4,127.83,43.79,54.62,16.33,43.7,71.85,47.82,28.44,1,internal_medicine,<5_years,high,2,1
V1678,gdt,22.17,1,1,128.76,28.78,18.99,13.68,18.06,81.88,21.39,18.66,4,emergency,>=5_years,low,0,1
V1679,gdt,35.01,1,2,122.04,34.75,37.48,17.24,31.73,77.91,26.42,17.74,4,emergency,>=5_years,low,0,1
V1680,gdt,94.74,1,5,125.68,47.83,58.48,19.6,60.7,55.6,62.72,29.86,2,emergency,>=5_years,high,0,1
V1681,gdt,19.5,1,1,131.01,29.53,28.45,7.21,28.07,78.64,25.84,8.95,2,emergency,>=5_years,low,0,1
V1682,gdt,18.91,1,1,144.1,30.52,22.2,14.26,29.8,86.0,24.09,6.76,3,emergency,<5_years,low,0,1
V1683,gdt,103.99,1,5,123.36,45.84,60.92,18.55,50.87,60.57,56.64,27.51,4,hospital_medicine,<5_years,high,2,1
V1684,gdt,98.37,1,5,127.87,46.76,56.38,18.61,49.89,63.05,63.19,29.46,4,critical_care,<5_years,high,3,1
V1685,gdt,70.68,1,4,130.27,43.04,51.2,21.0,48.0,72.82,41.28,23.95,4,emergency,<5_years,high,2,1
V1686,gdt,21.47,1,1,115.55,25.49,20.37,2.85,19.78,73.4,25.69,10.82,4,critical_care,>=5_years,low,0,1
V1687,gdt,95.96,1,5,130.84,48.36,63.47,16.42,56.36,58.78,56.34,38.79,1,hospital_medicine,>=5_years,high,0,1
V1688,gdt,96.91,1,5,123.35,50.1,60.52,22.81,59.17,70.47,59.58,28.04,1,hospital_medicine,>=5_years,high,0,1
V1689,gdt,58.63,1,3,129.16,35.94,44.45,14.77,33.2,61.22,43.57,18.44,3,emergency,<5_years,high,2,1
V1690,gdt,93.89,1,5,119.78,45.89,56.43,13.81,49.4,64.35,55.44,35.93,2,hospital_medicine,>=5_years,high,0,1
V1691,gdt,60.9,1,3,117.06,41.3,45.49,13.85,43.05,70.96,43.59,30.86,4,hospital_medicine,<5_years,low,0,1
V1692,gdt,37.53,1,2,128.68,33.51,35.16,8.21,32.45,81.16,29.51,14.56,4,internal_medicine,<5_years,low,1,1
V1693,gdt,38.22,1,2,130.76,33.62,37.99,12.51,29.78,69.52,33.42,18.49,4,hospital_medicine,>=5_years,low,0,1
V1694,gdt,99.03,1,5,135.19,47.83,59.39,14.97,55.24,69.82,58.52,29.06,2,hospital_medicine,<5_years,high,0,1
V1695,gdt,90.84,1,5,125.9,47.05,54.48,22.39,57.07,63.7,51.04,33.61,2,critical_care,<5_years,high,3,1
V1696,gdt,94.81,1,5,134.19,47.15,60.42,18.05,62.13,56.03,53.21,33.07,3,internal_medicine,>=5_years,high,1,1
V1697,gdt,74.05,1,4,136.46,41.51,47.24,17.07,44.14,65.64,47.19,27.78,4,critical_care,>=5_years,high,2,1
V1698,gdt,91.78,1,5,122.58,48.6,63.32,24.81,56.29,57.76,55.47,33.97,3,hospital_medicine,>=5_years,high,4,1
V1699,gdt,78.94,1,4,126.85,42.1,48.13,21.18,43.62,64.74,50.98,23.95,1,emergency,>=5_years,high,2,1
V1700,gdt,51.43,1,3,127.14,35.83,42.1,7.2,33.78,65.66,46.1,20.11,2,hospital_medicine,>=5_years,low,0,1
V1701,gdt,59.68,1,3,124.59,42.14,52.12,16.87,36.78,71.18,42.49,33.39,1,hospital_medicine,>=5_years,low,1,1
V1702,gdt,17.62,1,1,155.54,29.29,25.95,14.13,21.76,81.99,24.84,7.05,2,critical_care,<5_years,low,0,1
V1703,gdt,18.6,1,1,115.36,28.06,20.92,5.06,20.78,80.81,27.12,13.69,1,internal_medicine,<5_years,low,0,1
V1704,gdt,57.56,1,3,129.57,39.72,47.1,10.66,40.31,70.76,44.79,24.7,2,internal_medicine,<5_years,low,1,1
V1705,gdt,96.61,1,5,124.83,47.0,59.88,14.62,53.64,63.38,56.43,34.07,3,internal_medicine,<5_years,high,0,1
V1706,gdt,192.81,0,5,127.29,61.95,89.96,28.86,80.09,36.25,89.63,46.91,1,emergency,<5_years,high,1,1
V1707,gdt,96.09,1,5,129.4,48.35,56.34,25.95,54.05,63.69,54.42,35.65,1,hospital_medicine,>=5_years,high,1,1
V1708,gdt,80.2,1,4,115.73,40.81,49.66,15.87,42.98,61.44,49.64,25.27,4,critical_care,<5_years,high,0,1
V1709,gdt,57.69,1,3,137.18,37.37,41.36,15.74,38.74,71.77,41.84,14.78,2,internal_medicine,<5_years,low,0,1
V1710,gdt,103.77,1,5,141.01,48.77,60.71,17.6,58.78,58.3,57.19,40.03,3,emergency,>=5_years,high,0,1
V1711,gdt,53.21,1,3,120.04,37.64,46.99,10.84,37.4,67.33,40.52,22.77,1,emergency,>=5_years,low,1,1
V1712,gdt,75.02,1,4,133.54,39.69,51.26,5.55,47.03,56.97,51.64,25.7,2,critical_care,<5_years,high,3,1
V1713,gdt,54.82,1,3,131.94,36.18,38.69,13.05,34.17,69.78,41.66,19.75,4,critical_care,>=5_years,low,1,1
V1714,gdt,60.03,1,3,135.36,37.83,49.14,14.02,35.16,76.32,37.31,15.02,4,critical_care,<5_years,low,0,1
V1715,gdt,18.13,1,1,130.59,30.05,29.79,14.7,19.9,84.02,21.88,10.0,3,critical_care,<5_years,low,0,1
V1716,gdt,19.61,1,1,104.4,32.18,29.42,6.64,30.74,84.75,28.41,13.14,3,critical_care,>=5_years,low,0,1
V1717,gdt,15.37,1,1,136.22,27.75,29.8,3.99,20.71,80.63,20.66,10.71,3,hospital_medicine,<5_years,low,0,1
V1718,gdt,37.28,1,2,129.06,32.08,33.92,3.66,25.87,71.49,36.24,21.29,2,hospital_medicine,<5_years,low,1,1
V1719,gdt,94.34,1,5,131.45,46.37,56.65,17.82,50.89,60.64,57.72,34.5,2,emergency,<5_years,high,4,1
V1720,gdt,57.94,1,3,121.35,38.54,43.61,17.82,35.72,69.76,39.62,24.7,4,emergency,>=5_years,low,1,1
V1721,gdt,21.17,1,1,112.54,27.12,25.43,12.19,17.28,74.63,23.8,9.37,2,emergency,>=5_years,low,0,1
V1722,gdt,94.62,1,5,127.76,45.4,59.08,14.76,52.44,54.48,62.31,29.31,1,critical_care,<5_years,high,0,1
V1723,gdt,20.32,1,1,137.91,29.36,33.55,4.33,25.77,78.59,24.72,9.19,2,internal_medicine,<5_years,low,0,1
V1724,gdt,64.97,1,3,122.3,37.12,47.69,12.89,35.52,64.71,41.1,20.81,3,emergency,<5_years,low,1,1
V1725,gdt,80.89,1,4,129.59,42.94,56.02,12.61,44.98,62.63,53.43,28.01,4,internal_medicine,<5_years,high,2,1
V1726,gdt,79.17,1,4,138.68,41.17,48.77,6.79,51.03,69.12,43.94,27.4,2,emergency,<5_years,high,1,1
V1727,gdt,19.93,1,1,113.16,26.55,21.28,2.66,25.38,74.73,21.01,14.22,4,critical_care,<5_years,low,0,1
V1728,gdt,93.14,1,5,119.46,47.08,64.87,20.02,43.17,57.69,55.18,41.56,2,critical_care,>=5_years,high,0,1
V1729,gdt,35.8,1,2,145.55,32.89,31.44,10.87,30.79,76.37,30.47,17.4,1,internal_medicine,>=5_years,low,0,1
V1730,gdt,55.71,1,3,126.83,35.77,35.4,12.09,39.14,67.25,43.92,16.8,1,internal_medicine,<5_years,high,2,1
V1731,gdt,60.17,1,3,124.63,38.07,42.21,9.5,35.72,70.05,42.6,28.33,1,internal_medicine,<5_years,low,1,1
V1732,gdt,94.76,1,5,126.69,46.09,57.17,15.27,52.79,63.26,60.08,27.95,1,critical_care,>=5_years,high,3,1
V1733,gdt,71.16,1,4,123.27,41.79,51.48,13.98,42.22,70.68,47.44,24.91,4,hospital_medicine,>=5_years,high,1,1
V1734,gdt,19.2,1,1,118.72,29.31,27.83,9.83,22.28,85.41,20.6,9.92,2,internal_medicine,<5_years,low,0,1
V1735,gdt,18.19,1,1,141.51,28.16,26.85,9.75,12.8,81.96,26.44,11.17,4,hospital_medicine,<5_years,low,0,1
V1736,gdt,81.82,1,4,128.74,43.87,47.31,17.76,47.26,67.13,55.48,28.28,4,emergency,<5_years,high,0,1
V1737,gdt,37.78,1,2,142.01,32.22,36.61,9.18,28.6,76.35,29.3,13.27,1,emergency,<5_years,low,1,1
V1738,gdt,78.21,1,4,134.28,44.5,51.93,17.86,47.86,64.29,57.17,27.92,2,hospital_medicine,>=5_years,high,0,1
V1739,gdt,18.87,1,1,130.27,27.08,17.8,8.05,28.99,73.44,18.45,15.74,3,hospital_medicine,<5_years,low,0,1
V1740,gdt,40.09,1,2,139.65,32.47,32.4,12.19,26.45,78.47,37.39,7.93,3,internal_medicine,<5_years,low,1,1
V1741,gdt,97.19,1,5,124.18,47.4,64.45,19.53,49.27,69.08,53.88,28.16,3,internal_medicine,>=5_years,high,0,1
V1742,gdt,58.68,1,3,134.62,35.64,42.34,4.02,34.37,70.39,43.89,18.8,4,emergency,>=5_years,low,0,1
V1743,gdt,81.17,1,4,143.79,42.35,49.72,15.77,52.85,59.48,49.2,27.12,3,hospital_medicine,<5_years,high,3,1
V1744,gdt,34.88,1,2,126.27,29.71,27.83,4.55,29.66,75.77,29.5,10.95,1,internal_medicine,>=5_years,low,0,1
V1745,gdt,37.95,1,2,115.09,32.45,36.45,13.22,25.12,73.3,30.99,15.64,4,emergency,<5_years,low,1,1
V1746,gdt,18.43,1,1,146.93,28.78,23.56,7.57,24.19,79.52,29.86,7.99,2,internal_medicine,<5_years,low,0,1
V1747,gdt,36.33,1,2,121.62,33.05,31.79,11.62,33.03,80.43,26.98,14.43,2,hospital_medicine,>=5_years,low,0,1
V1748,gdt,97.15,1,5,131.81,46.24,57.33,14.35,50.58,56.27,62.43,36.46,1,critical_care,>=5_years,high,0,1
V1749,gdt,37.61,1,2,127.75,33.19,38.31,2.68,29.75,79.04,30.67,18.7,3,internal_medicine,>=5_years,low,1,1
V1750,gdt,99.85,1,5,122.93,48.56,61.83,26.25,57.44,58.26,53.58,34.0,4,internal_medicine,<5_years,high,2,1
V1751,gdt,76.06,1,4,130.55,42.14,49.7,17.28,48.39,62.39,53.27,21.8,3,critical_care,>=5_years,high,2,1
V1752,gdt,99.71,1,5,123.35,44.51,54.23,17.45,51.79,58.22,54.27,31.13,4,hospital_medicine,<5_years,high,2,1
V1753,gdt,101.83,1,5,126.81,50.06,58.63,16.55,66.24,55.12,67.11,36.7,3,hospital_medicine,<5_years,high,0,1
V1754,gdt,80.07,1,4,135.82,41.84,53.78,9.92,47.04,67.3,54.56,18.43,4,critical_care,<5_years,high,2,1
V1755,gdt,18.7,1,1,132.45,24.15,15.79,1.03,19.87,75.74,25.28,7.17,3,hospital_medicine,>=5_years,low,0,1
V1756,gdt,17.2,1,1,124.78,32.22,25.58,13.59,24.39,85.62,27.05,17.13,4,critical_care,<5_years,low,0,1
V1757,gdt,19.75,1,1,114.7,28.94,33.28,4.4,21.02,73.73,25.46,15.73,2,internal_medicine,<5_years,low,0,1
V1758,gdt,18.84,1,1,132.14,27.4,26.28,4.01,29.57,79.39,20.57,4.59,2,critical_care,>=5_years,low,0,1
V1759,gdt,59.69,1,3,131.8,37.48,44.4,14.67,39.9,69.87,35.77,20.25,4,hospital_medicine,<5_years,high,2,1
V1760,gdt,17.9,1,1,155.79,27.71,18.68,11.1,16.57,84.04,21.26,14.62,1,hospital_medicine,>=5_years,low,0,1
V1761,gdt,19.43,1,1,130.96,26.72,17.79,12.99,18.69,81.42,17.55,11.87,3,critical_care,>=5_years,low,0,1
V1762,gdt,18.72,1,1,114.6,28.1,20.91,9.58,23.87,79.6,28.68,5.94,3,hospital_medicine,>=5_years,low,0,1
V1763,gdt,17.83,1,1,137.63,31.65,22.33,14.4,25.34,85.28,33.51,9.05,2,internal_medicine,>=5_years,low,0,1
V1764,gdt,80.07,1,4,138.43,43.6,51.87,8.75,50.82,69.36,47.73,33.1,4,hospital_medicine,<5_years,high,0,1
V1765,gdt,92.96,1,5,128.77,48.32,64.24,21.81,55.62,62.02,58.66,27.58,1,internal_medicine,<5_years,high,2,1
V1766,gdt,98.46,1,5,126.15,46.76,60.04,13.09,52.04,62.49,59.93,32.99,3,hospital_medicine,<5_years,high,0,1
V1767,gdt,19.64,1,1,133.44,31.37,31.48,16.89,19.74,85.13,29.79,5.17,2,critical_care,<5_years,low,0,1
V1768,gdt,55.08,1,3,128.56,38.81,42.8,10.76,43.37,72.97,37.14,25.82,4,emergency,>=5_years,low,1,1
V1769,gdt,35.78,1,2,144.22,31.38,35.39,8.6,27.29,71.95,31.46,13.6,2,critical_care,<5_years,low,0,1
V1770,gdt,61.82,1,3,116.63,37.94,39.48,10.13,42.08,69.13,44.59,22.22,1,internal_medicine,<5_years,low,0,1
V1771,gdt,57.86,1,3,116.8,35.08,42.93,6.02,37.07,71.36,36.78,16.31,4,hospital_medicine,<5_years,low,1,1
V1772,gdt,58.59,1,3,139.99,35.72,42.31,6.93,34.16,69.73,39.5,21.69,4,critical_care,<5_years,low,0,1
V1773,gdt,55.6,1,3,133.06,35.58,45.44,6.22,32.77,70.8,40.07,18.18,1,emergency,>=5_years,low,1,1
V1774,gdt,43.05,1,2,138.49,33.92,32.49,17.8,29.81,69.85,36.51,17.07,2,emergency,>=5_years,low,0,1
V1775,gdt,99.14,1,5,126.57,48.19,59.44,12.47,58.32,59.33,64.59,35.01,2,hospital_medicine,<5_years,high,2,1
V1776,gdt,16.83,1,1,121.44,29.58,20.75,6.91,19.56,85.2,31.03,14.02,2,hospital_medicine,<5_years,low,0,1
V1777,gdt,18.47,1,1,142.81,29.62,31.82,3.83,23.79,81.25,25.22,11.81,1,hospital_medicine,<5_years,low,0,1
V1778,gdt,95.01,1,5,133.43,47.58,58.8,20.89,61.01,57.65,57.22,29.89,1,internal_medicine,>=5_years,high,0,1
V1779,gdt,75.27,1,4,141.18,42.3,48.71,13.39,45.55,66.48,55.03,24.64,3,emergency,<5_years,high,1,1
V1780,gdt,35.66,1,2,127.29,30.68,21.76,15.48,27.57,74.39,30.3,14.6,2,critical_care,<5_years,low,0,1
V1781,gdt,54.37,1,3,131.13,36.33,43.31,10.04,39.12,68.97,35.74,20.79,3,internal_medicine,>=5_years,high,2,1
V1782,gdt,76.87,1,4,134.5,43.45,49.35,16.89,49.36,72.84,46.66,25.58,3,hospital_medicine,>=5_years,high,0,1
V1783,gdt,90.05,1,5,131.54,47.53,53.51,23.96,51.23,61.88,58.07,36.51,1,hospital_medicine,<5_years,high,2,1
V1784,gdt,101.33,1,5,127.98,47.99,64.36,20.89,58.39,62.44,51.06,30.83,4,emergency,>=5_years,high,0,1
V1785,gdt,61.56,1,3,137.04,37.28,42.55,5.28,44.58,74.27,39.63,17.38,3,hospital_medicine,>=5_years,low,0,1
V1786,gdt,57.4,1,3,128.05,38.67,42.95,16.99,42.02,66.05,39.67,24.33,4,critical_care,>=5_years,low,0,1
V1787,gdt,75.53,1,4,128.56,41.0,43.55,18.66,44.61,64.06,47.39,27.73,3,hospital_medicine,>=5_years,high,2,1
V1788,gdt,57.28,1,3,130.01,38.36,42.27,13.41,36.28,77.22,39.87,21.11,3,internal_medicine,>=5_years,low,1,1
V1789,gdt,19.53,1,1,120.67,28.64,25.81,6.74,27.96,76.65,32.54,2.12,2,internal_medicine,>=5_years,low,0,1
V1790,gdt,76.0,1,4,134.25,38.2,43.16,7.31,39.44,65.81,46.06,27.41,1,emergency,<5_years,high,0,1
V1791,gdt,20.54,1,1,128.63,30.87,23.43,12.74,26.02,77.16,32.95,12.92,3,internal_medicine,>=5_years,low,0,1
V1792,gdt,74.2,1,4,132.0,40.59,47.21,11.92,50.06,60.94,47.47,25.94,2,emergency,>=5_years,high,3,1
V1793,gdt,20.57,1,1,128.2,28.4,23.13,9.14,30.45,76.16,21.24,10.3,1,critical_care,<5_years,low,0,1
V1794,gdt,94.49,1,5,139.07,45.99,56.37,12.88,50.63,59.32,61.84,34.92,4,hospital_medicine,>=5_years,high,3,1
V1795,gdt,55.34,1,3,133.98,36.01,42.17,19.51,35.02,65.47,42.01,11.87,4,critical_care,<5_years,low,1,1
V1796,gdt,17.81,1,1,128.82,30.71,27.53,8.87,20.06,85.42,24.0,18.41,2,emergency,<5_years,low,0,1
V1797,gdt,51.17,1,3,132.83,37.49,36.59,9.61,37.7,79.53,44.92,16.58,1,emergency,<5_years,low,1,1
V1798,gdt,89.69,1,5,130.35,45.22,54.51,14.23,54.59,60.71,54.17,33.12,2,internal_medicine,<5_years,high,0,1
V1799,gdt,21.52,1,1,124.46,30.03,28.91,8.49,22.2,88.25,21.18,11.17,1,critical_care,<5_years,low,0,1
V1800,gdt,21.44,1,1,141.02,31.78,29.57,4.74,27.66,86.25,24.27,18.18,2,internal_medicine,>=5_years,low,0,1
V1801,gdt,18.72,1,1,111.15,30.05,32.07,15.34,21.76,79.96,18.73,12.45,2,internal_medicine,>=5_years,low,0,1
V1802,gdt,19.12,1,1,99.99,27.96,32.67,9.21,23.19,82.16,19.34,1.2,3,emergency,>=5_years,low,0,1
V1803,gdt,19.51,1,1,126.02,27.96,20.31,17.44,23.38,78.37,23.46,4.8,3,hospital_medicine,<5_years,low,0,1
V1804,gdt,36.2,1,2,139.87,33.9,34.0,7.31,34.66,71.76,33.44,22.19,2,critical_care,>=5_years,low,0,1
V1805,gdt,63.33,1,3,144.5,37.6,37.17,11.32,41.26,69.82,42.9,23.16,4,emergency,<5_years,low,0,1
V1806,gdt,39.38,1,2,136.49,31.77,36.59,8.86,29.12,74.63,31.7,9.73,4,emergency,>=5_years,low,1,1
V1807,gdt,58.02,1,3,135.09,39.62,46.96,6.97,41.69,73.56,48.26,20.26,1,critical_care,<5_years,low,0,1
V1808,gdt,19.87,1,1,121.83,30.83,28.48,7.58,31.47,83.48,23.41,10.56,1,critical_care,>=5_years,low,0,1
V1809,gdt,52.85,1,3,119.9,36.49,38.9,2.79,41.81,74.68,44.82,15.93,4,emergency,>=5_years,low,0,1
V1810,gdt,74.72,1,4,133.71,45.12,57.34,27.49,45.46,63.94,48.19,28.28,4,internal_medicine,<5_years,high,2,1
V1811,gdt,60.25,1,3,114.59,39.5,41.51,14.25,45.13,67.21,39.94,28.96,3,emergency,<5_years,low,1,1
V1812,gdt,78.45,1,4,130.36,42.24,49.4,14.41,45.45,65.86,49.91,28.4,3,hospital_medicine,>=5_years,high,0,1
V1813,gdt,39.48,1,2,126.98,36.83,37.44,14.91,35.72,77.61,37.9,17.43,4,critical_care,>=5_years,low,0,1
V1814,gdt,57.55,1,3,137.74,36.54,40.18,6.54,39.45,73.31,42.54,17.25,4,hospital_medicine,>=5_years,low,0,1
V1815,gdt,37.01,1,2,140.76,33.31,32.73,6.89,35.82,78.04,31.75,14.61,4,internal_medicine,>=5_years,low,0,1
V1816,gdt,35.54,1,2,115.92,31.33,32.56,7.47,26.14,75.73,33.49,12.57,2,internal_medicine,<5_years,low,0,1
V1817,gdt,74.17,1,4,126.46,44.58,48.77,15.85,47.17,73.26,51.17,31.24,4,hospital_medicine,<5_years,high,2,1
V1818,gdt,61.72,1,3,116.88,39.12,44.85,9.28,38.79,80.2,38.28,23.3,2,internal_medicine,<5_years,low,0,1
V1819,gdt,93.44,1,5,122.37,47.25,64.77,23.1,55.45,58.61,55.96,25.59,4,hospital_medicine,<5_years,high,1,1
V1820,gdt,70.55,1,4,134.77,42.18,51.4,15.27,50.96,67.16,47.98,20.32,3,hospital_medicine,<5_years,high,0,1
V1821,gdt,17.26,1,1,139.48,28.6,22.76,3.84,18.48,87.08,29.34,10.11,1,emergency,>=5_years,low,0,1
V1822,gdt,101.13,1,5,132.01,47.26,61.71,25.71,52.81,57.62,52.72,33.0,2,internal_medicine,<5_years,high,2,1
V1823,gdt,54.33,1,3,137.3,37.35,39.97,12.64,35.99,69.78,45.89,19.81,2,emergency,<5_years,low,1,1
V1824,gdt,37.16,1,2,134.47,33.81,35.46,8.8,32.23,78.38,31.59,16.38,4,hospital_medicine,<5_years,low,0,1
V1825,gdt,60.72,1,3,118.15,37.53,39.22,11.96,40.25,66.02,42.13,25.59,1,internal_medicine,>=5_years,high,2,1
V1826,gdt,37.53,1,2,132.53,31.8,34.46,1.37,25.06,84.32,27.9,17.67,2,hospital_medicine,<5_years,low,0,1
V1827,gdt,91.95,1,5,132.67,47.97,66.46,14.91,51.12,65.49,60.1,29.72,3,internal_medicine,<5_years,high,3,1
V1828,gdt,92.1,1,5,127.98,46.61,59.03,13.77,55.22,64.31,56.15,31.19,4,internal_medicine,>=5_years,high,0,1
V1829,gdt,74.28,1,4,128.47,41.26,52.22,12.0,46.44,61.62,52.32,22.94,2,critical_care,<5_years,high,1,1
V1830,gdt,97.79,1,5,121.06,46.33,59.75,19.07,59.09,57.63,52.36,30.09,3,critical_care,>=5_years,high,0,1
V1831,gdt,16.2,1,1,171.0,29.81,26.57,14.99,15.65,82.13,27.95,11.53,3,internal_medicine,<5_years,low,0,1
V1832,gdt,97.93,1,5,132.63,44.97,61.4,13.2,45.81,60.78,54.78,33.85,3,critical_care,>=5_years,high,1,1
V1833,gdt,56.12,1,3,124.9,36.75,45.3,9.89,42.09,64.99,35.91,22.31,2,internal_medicine,<5_years,high,2,1
V1834,gdt,38.3,1,2,123.7,31.95,35.82,6.53,19.95,80.54,29.05,19.81,4,internal_medicine,<5_years,low,1,1
V1835,gdt,58.14,1,3,134.98,37.21,45.01,5.49,37.85,80.92,41.45,12.5,2,internal_medicine,<5_years,low,1,1
V1836,gdt,19.9,1,1,114.68,28.73,24.95,5.6,22.01,82.57,28.16,9.1,3,hospital_medicine,>=5_years,low,0,1
V1837,gdt,66.21,1,3,118.91,38.38,47.97,7.91,37.83,74.38,41.68,20.48,3,hospital_medicine,>=5_years,high,2,1
V1838,gdt,68.84,1,4,124.69,41.42,47.34,11.2,44.34,69.18,48.53,27.91,3,critical_care,<5_years,high,0,1
V1839,gdt,82.7,1,4,129.94,45.28,57.33,19.23,53.43,62.37,50.62,28.7,1,critical_care,<5_years,high,2,1
V1840,gdt,54.48,1,3,129.13,37.94,49.28,12.5,37.14,69.09,40.11,19.5,3,critical_care,<5_years,low,0,1
V1841,gdt,77.33,1,4,116.6,42.08,55.83,10.82,47.45,70.45,49.53,18.39,1,internal_medicine,<5_years,high,2,1
V1842,gdt,37.59,1,2,138.63,34.31,30.5,9.14,34.37,80.6,37.18,14.05,1,emergency,>=5_years,low,0,1
V1843,gdt,37.24,1,2,121.6,33.95,29.35,10.72,32.76,82.46,36.77,11.63,1,emergency,<5_years,low,0,1
V1844,gdt,101.54,1,5,132.99,48.7,63.37,20.45,52.82,64.59,57.44,33.55,1,internal_medicine,<5_years,high,0,1
V1845,gdt,38.09,1,2,125.78,34.94,35.62,12.44,31.53,77.36,31.56,21.12,2,critical_care,<5_years,low,0,1
V1846,gdt,98.02,1,5,128.51,46.5,58.86,20.57,53.7,56.7,54.7,34.48,3,emergency,<5_years,high,3,1
V1847,gdt,91.35,1,5,140.05,45.75,55.01,12.75,53.5,62.35,56.92,33.99,2,internal_medicine,<5_years,high,0,1
V1848,gdt,14.89,1,1,143.09,29.42,24.58,9.4,25.13,88.86,21.31,7.22,3,internal_medicine,>=5_years,low,0,1
V1849,gdt,94.35,1,5,135.18,45.39,61.66,12.6,55.03,58.84,57.87,26.38,2,critical_care,<5_years,high,2,1
V1850,gdt,21.23,1,1,135.93,29.14,27.72,3.21,20.4,81.28,23.33,18.94,3,hospital_medicine,>=5_years,low,0,1
V1851,gdt,17.76,1,1,126.14,29.32,27.43,10.71,22.96,82.45,17.03,15.34,1,hospital_medicine,>=5_years,low,0,1
V1852,gdt,36.37,1,2,128.88,33.33,27.95,15.62,31.1,76.36,34.22,14.75,2,emergency,<5_years,low,0,1
V1853,gdt,17.51,1,1,113.56,30.02,26.63,16.57,17.73,77.66,26.51,15.04,1,hospital_medicine,<5_years,low,0,1
V1854,gdt,56.56,1,3,116.76,36.58,41.35,13.43,28.04,70.94,45.14,20.55,1,internal_medicine,<5_years,high,2,1
