vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V035,cma,22.19,1,1,158.03,29.81,28.9,14.52,26.48,69.82,27.5,11.65,1,internal_medicine,<5_years,low,0,1
V036,cma,39.89,1,2,145.25,35.71,32.99,6.97,38.35,70.22,40.01,25.72,4,hospital_medicine,>=5_years,low,0,1
V037,cma,107.47,1,5,143.09,50.27,67.9,15.67,58.56,48.95,67.79,42.76,3,internal_medicine,<5_years,high,0,1
V038,cma,102.9,1,5,140.2,51.94,63.3,19.13,67.33,58.61,64.05,39.22,3,internal_medicine,>=5_years,high,0,1
V039,cma,92.34,1,5,146.55,47.62,53.77,18.91,57.12,60.15,56.89,38.86,2,hospital_medicine,<5_years,high,2,1
V040,cma,37.15,1,2,142.78,35.16,40.12,7.31,30.42,73.2,38.42,21.47,2,internal_medicine,<5_years,low,0,1
V041,cma,41.94,1,2,149.5,37.18,48.43,11.27,33.03,69.82,39.31,21.2,3,critical_care,<5_years,low,0,1
V042,cma,59.79,1,3,146.55,41.96,52.59,22.12,40.78,67.86,42.6,25.8,3,internal_medicine,<5_years,low,0,1
V043,cma,89.6,1,5,148.97,47.39,59.69,15.92,54.65,62.63,59.18,32.27,3,critical_care,<5_years,high,0,1
V044,cma,105.81,1,5,147.96,51.81,67.34,20.05,57.4,62.93,62.89,40.25,3,critical_care,<5_years,high,0,1
V045,cma,17.04,1,1,145.73,30.8,29.12,13.77,25.72,81.09,21.22,13.88,1,emergency,>=5_years,low,0,1
V046,cma,38.94,1,2,141.6,36.44,36.42,9.75,35.94,74.78,36.38,25.37,2,emergency,<5_years,low,0,1
V047,cma,95.99,1,5,139.7,47.78,55.43,20.75,57.78,56.04,61.04,35.67,3,hospital_medicine,<5_years,high,0,1
V048,cma,19.42,1,1,141.78,31.3,28.82,4.83,27.2,79.94,33.54,13.45,2,emergency,>=5_years,low,0,1
V049,cma,16.81,1,1,143.18,30.99,29.22,10.21,26.58,75.72,28.79,15.44,3,critical_care,<5_years,low,0,1
V050,cma,80.68,1,4,150.43,45.52,57.29,18.84,50.99,57.27,62.6,26.12,2,internal_medicine,<5_years,high,0,1
V051,cma,36.65,1,2,158.22,34.4,34.71,10.78,31.87,73.15,35.69,20.19,2,internal_medicine,>=5_years,low,0,1
V052,cma,112.86,1,5,141.53,53.37,67.85,21.82,65.08,55.42,68.67,41.4,2,emergency,<5_years,high,0,1
V053,cma,82.32,1,4,143.74,46.09,50.33,11.28,54.76,69.16,58.38,32.64,4,hospital_medicine,>=5_years,high,0,1
V054,cma,40.16,1,2,149.14,34.36,39.35,4.17,30.0,65.49,38.27,28.86,2,critical_care,>=5_years,low,0,1
V055,cma,36.64,1,2,147.04,37.23,41.08,13.9,36.18,78.53,35.08,18.6,1,hospital_medicine,>=5_years,low,0,1
V056,cma,59.54,1,3,143.88,41.12,46.09,16.16,39.4,68.56,46.2,30.32,3,internal_medicine,>=5_years,low,1,1
V057,cma,38.05,1,2,146.62,35.59,43.66,7.49,33.96,80.26,34.13,14.03,4,hospital_medicine,>=5_years,low,0,1
V058,cma,58.78,1,3,137.2,39.91,44.9,11.42,37.73,71.52,48.36,25.55,4,internal_medicine,<5_years,low,1,1
V059,cma,79.94,1,4,140.79,47.14,52.86,19.07,54.72,68.77,52.56,34.87,2,emergency,<5_years,high,1,1
V060,cma,195.9,0,5,139.24,66.91,98.25,34.65,90.94,35.61,90.1,51.93,2,hospital_medicine,<5_years,high,0,1
V061,cma,78.05,1,4,159.83,44.57,52.99,19.12,54.18,61.58,50.1,29.44,2,hospital_medicine,>=5_years,high,0,1
V062,cma,63.36,1,3,135.15,39.71,44.88,11.71,34.32,68.49,49.42,29.45,2,internal_medicine,>=5_years,low,0,1
V063,cma,20.88,1,1,151.03,31.01,29.41,15.17,26.38,78.7,26.1,10.33,3,internal_medicine,<5_years,low,0,1
V064,cma,18.63,1,1,140.49,28.83,30.36,2.43,25.12,75.75,27.13,12.21,3,hospital_medicine,<5_years,low,0,1
V065,cma,95.98,1,5,142.38,49.05,63.04,14.58,59.15,64.87,60.28,32.41,3,critical_care,<5_years,high,0,1
V066,cma,20.85,1,1,158.14,31.63,28.72,11.79,18.86,74.36,30.75,25.31,2,critical_care,<5_years,low,0,1
V067,cma,21.7,1,1,120.65,32.63,26.17,6.84,30.93,83.9,30.09,17.84,1,critical_care,<5_years,low,0,1
V068,cma,51.75,1,3,142.7,39.7,38.62,17.85,38.33,69.81,46.55,27.03,1,emergency,<5_years,low,0,1
V069,cma,60.71,1,3,157.19,41.09,46.64,5.69,43.18,73.74,44.27,33.02,1,hospital_medicine,<5_years,low,0,1
V070,cma,20.05,1,1,138.18,31.33,24.81,5.94,29.15,72.42,36.9,18.75,1,emergency,>=5_years,low,0,1
V071,cma,150.78,0,3,152.11,57.99,82.59,21.95,72.61,48.04,78.29,44.48,3,internal_medicine,>=5_years,low,0,1
V072,cma,90.43,1,4,144.62,46.28,48.18,14.14,57.44,64.13,58.29,35.54,1,internal_medicine,<5_years,high,1,1
V073,cma,66.59,1,3,144.56,40.27,50.85,21.75,43.38,65.63,38.83,21.18,3,critical_care,<5_years,low,0,1
V074,cma,96.08,1,5,139.57,50.44,67.69,17.45,58.96,59.3,61.96,37.26,3,emergency,<5_years,high,0,1
V075,cma,37.14,1,2,133.96,34.46,33.19,8.65,34.68,76.79,32.03,21.44,1,hospital_medicine,<5_years,low,0,1
V076,cma,104.4,1,5,147.23,47.97,61.6,15.5,63.43,54.39,67.29,25.65,2,emergency,<5_years,high,0,1
V077,cma,17.86,1,1,130.94,30.04,25.37,9.1,29.8,78.68,28.62,8.67,3,hospital_medicine,<5_years,low,0,1
V078,cma,58.15,1,3,151.53,41.57,47.02,12.54,41.61,67.82,55.44,25.01,3,internal_medicine,<5_years,low,0,1
V079,cma,21.47,1,1,153.52,33.57,35.0,11.51,30.51,78.84,28.45,17.12,4,hospital_medicine,<5_years,low,0,1
V080,cma,41.42,1,2,150.38,34.31,47.13,11.94,32.19,69.8,31.86,12.93,3,hospital_medicine,>=5_years,low,0,1
V081,cma,43.56,1,2,152.08,36.21,46.99,12.16,35.34,71.44,33.46,17.86,1,internal_medicine,>=5_years,low,1,1
V082,cma,87.98,1,4,157.4,46.63,64.6,13.94,57.34,62.39,46.54,34.96,3,critical_care,<5_years,high,0,1
V083,cma,85.18,1,4,163.68,45.02,60.01,16.08,55.26,55.61,48.26,34.91,4,hospital_medicine,<5_years,high,0,1
V084,cma,59.71,1,3,141.91,40.09,49.95,9.39,43.59,68.01,42.54,27.09,1,hospital_medicine,<5_years,high,2,1
V085,cma,77.77,1,4,138.18,44.85,52.94,17.9,52.46,61.39,54.24,30.19,2,emergency,<5_years,high,1,1
V086,cma,18.14,1,1,145.25,34.16,32.68,3.96,31.41,85.87,26.72,24.35,3,hospital_medicine,>=5_years,low,0,1
V087,cma,17.84,1,1,134.73,31.22,30.05,9.31,25.77,84.37,26.76,11.06,1,critical_care,<5_years,low,0,1
V088,cma,102.39,1,5,150.99,52.74,69.52,19.14,71.61,52.71,67.32,36.14,3,internal_medicine,>=5_years,high,0,1
V089,cma,19.65,1,1,148.98,33.27,31.03,13.94,24.12,80.28,31.86,18.38,1,hospital_medicine,>=5_years,low,0,1
V090,cma,61.31,1,3,146.41,43.17,50.24,15.93,47.72,71.42,51.29,22.43,1,emergency,>=5_years,low,0,1
V091,cma,67.86,1,3,131.3,42.0,46.5,16.6,45.87,66.56,49.08,27.37,4,emergency,>=5_years,low,0,1
V092,cma,17.76,1,1,150.38,29.65,25.29,7.17,25.7,85.43,26.45,7.87,4,critical_care,<5_years,low,0,1
V093,cma,98.78,1,5,145.09,52.11,66.97,24.63,64.07,55.82,60.0,41.19,2,hospital_medicine,>=5_years,high,0,1
V094,cma,79.23,1,4,138.12,44.81,58.47,15.64,54.57,60.55,48.17,31.44,4,internal_medicine,<5_years,high,0,1
V095,cma,20.14,1,1,146.72,30.65,35.78,11.22,25.19,80.0,27.05,4.68,2,internal_medicine,>=5_years,low,0,1
V096,cma,43.13,1,2,144.67,36.68,35.14,13.07,40.09,74.15,37.87,19.74,3,critical_care,>=5_years,low,0,1
V097,cma,19.09,1,1,123.76,34.57,36.45,15.65,26.54,86.14,32.66,9.99,3,internal_medicine,>=5_years,low,0,1
V098,cma,81.47,1,4,146.76,45.18,59.28,21.34,52.06,62.45,47.13,28.8,1,internal_medicine,<5_years,high,0,1
V099,cma,37.96,1,2,142.86,36.44,45.68,12.81,35.05,70.99,39.68,14.45,2,internal_medicine,<5_years,low,0,1
V100,cma,63.28,1,3,156.41,39.3,43.72,14.58,43.89,67.27,43.19,23.15,1,emergency,<5_years,low,0,1
V101,cma,80.15,1,4,139.53,45.65,54.65,22.17,49.54,64.81,48.6,34.11,2,internal_medicine,<5_years,high,0,1
V102,cma,19.75,1,1,182.22,31.83,32.44,7.8,21.54,83.48,27.18,18.56,4,internal_medicine,<5_years,low,0,1
V103,cma,285.87,0,5,142.66,70.66,100.0,36.19,100.0,18.52,100.0,69.24,3,internal_medicine,<5_years,high,0,1
V104,cma,22.46,1,1,151.9,30.34,30.44,11.02,28.03,76.03,24.72,11.79,1,internal_medicine,>=5_years,low,0,1
V105,cma,39.02,1,2,126.66,33.87,35.8,5.37,25.0,76.21,36.92,23.93,4,emergency,>=5_years,low,0,1
V106,cma,184.6,0,4,152.47,62.25,92.75,27.41,82.28,42.67,80.15,48.24,1,internal_medicine,<5_years,high,0,1
V107,cma,22.81,1,1,150.56,33.92,31.63,8.17,33.81,82.4,29.65,17.88,2,emergency,>=5_years,low,0,1
V108,cma,63.29,1,3,160.99,39.57,45.45,10.21,43.61,65.92,41.09,31.11,1,critical_care,>=5_years,low,0,1
V109,cma,58.78,1,3,155.6,39.26,47.42,13.91,44.61,63.81,40.97,24.84,1,emergency,>=5_years,low,0,1
V110,cma,59.52,1,3,136.26,40.85,46.05,20.12,42.01,70.11,46.94,19.89,1,internal_medicine,>=5_years,low,0,1
V111,cma,42.37,1,2,160.79,38.31,34.22,13.25,43.26,74.87,36.76,27.51,1,internal_medicine,<5_years,low,0,1
V112,cma,79.32,1,4,140.15,43.33,55.99,11.67,46.56,65.21,50.79,29.78,4,internal_medicine,>=5_years,high,0,1
V113,cma,45.91,1,2,143.3,34.7,37.43,12.82,35.99,64.93,40.57,16.45,1,critical_care,>=5_years,low,0,1
V114,cma,79.24,1,4,155.67,44.13,58.07,13.89,51.62,56.86,54.26,30.06,3,hospital_medicine,>=5_years,high,0,1
V115,cma,93.27,1,5,149.17,47.55,61.15,17.42,61.13,57.69,57.86,30.05,1,internal_medicine,<5_years,high,2,1
V116,cma,43.21,1,2,152.45,40.09,46.25,9.21,34.87,85.23,39.46,25.54,2,hospital_medicine,<5_years,low,0,1
V117,cma,103.36,1,5,146.36,49.32,64.91,15.56,62.47,57.77,66.16,29.03,3,hospital_medicine,>=5_years,high,3,1
V118,cma,86.31,1,4,153.05,49.02,60.06,19.93,53.98,65.65,59.12,35.4,2,critical_care,>=5_years,high,1,1
V119,cma,58.41,1,3,140.58,42.78,59.04,16.39,40.64,72.66,43.11,24.86,1,critical_care,>=5_years,low,0,1
V120,cma,64.7,1,3,154.55,39.73,49.14,13.56,42.52,63.18,44.59,25.39,4,critical_care,<5_years,low,0,1
V121,cma,58.62,1,3,137.5,38.24,47.29,11.46,44.63,71.66,35.08,19.32,4,critical_care,>=5_years,low,0,1
V122,cma,97.43,1,5,155.41,49.87,64.45,15.75,63.92,53.86,64.93,36.31,4,internal_medicine,>=5_years,high,0,1
V123,cma,104.2,1,5,142.44,53.95,76.49,25.23,58.75,54.86,66.86,41.52,2,emergency,>=5_years,high,0,1
V124,cma,79.24,1,4,143.46,42.66,59.32,12.44,49.53,55.78,53.71,25.21,3,internal_medicine,<5_years,high,0,1
V125,cma,61.02,1,3,147.75,41.33,42.78,13.08,35.08,72.28,53.13,31.64,3,hospital_medicine,<5_years,low,0,1
V126,cma,54.23,1,3,135.4,37.58,43.07,8.79,45.15,65.58,41.47,21.42,1,internal_medicine,>=5_years,low,1,1
V127,cma,23.45,1,1,162.94,30.65,33.13,3.87,28.66,75.49,26.21,16.54,2,emergency,>=5_years,low,0,1
V128,cma,63.15,1,3,145.81,42.99,47.4,15.78,47.47,71.27,47.79,28.23,1,emergency,<5_years,low,0,1
V129,cma,41.63,1,2,137.52,32.02,43.45,3.8,27.15,69.46,36.68,11.58,2,emergency,<5_years,low,0,1
V130,cma,18.16,1,1,135.21,31.16,24.87,3.56,31.26,83.79,25.97,17.51,4,emergency,>=5_years,low,0,1
V131,cma,22.61,1,1,138.21,32.77,31.0,2.07,32.65,78.23,28.38,24.28,3,internal_medicine,<5_years,low,0,1
V132,cma,103.47,1,5,133.62,48.66,60.78,17.02,61.22,53.6,68.21,31.1,1,emergency,<5_years,high,0,1
V133,cma,83.12,1,4,147.48,48.01,56.66,20.29,54.49,61.05,57.63,37.96,4,critical_care,<5_years,high,2,1
V134,cma,21.15,1,1,146.46,31.18,28.17,6.16,22.25,86.13,27.46,16.93,3,critical_care,>=5_years,low,0,1
V135,cma,94.17,1,5,136.28,49.64,63.9,21.21,66.63,56.11,55.68,34.32,4,emergency,<5_years,high,0,1
V136,cma,62.86,1,3,149.64,37.68,49.64,10.42,36.22,63.62,44.86,21.3,4,internal_medicine,<5_years,low,0,1
V137,cma,46.35,1,2,141.47,37.56,42.44,6.36,30.03,78.6,40.16,27.81,1,emergency,<5_years,low,0,1
V138,cma,24.47,1,1,148.39,31.41,31.31,3.67,33.13,77.0,29.95,13.42,3,emergency,<5_years,low,0,1
V139,cma,98.94,1,5,146.87,45.52,58.92,14.07,58.11,51.8,56.68,33.52,1,emergency,<5_years,high,0,1
V140,cma,24.49,1,1,169.8,31.34,30.52,11.45,22.3,77.31,29.13,17.3,2,critical_care,>=5_years,low,0,1
V141,cma,79.11,1,4,150.27,45.5,57.78,17.18,54.04,61.89,55.15,26.99,2,internal_medicine,<5_years,high,0,1
V142,cma,19.84,1,1,150.25,31.61,21.46,7.98,28.46,83.35,31.97,16.43,4,hospital_medicine,>=5_years,low,0,1
V143,cma,115.74,0,1,149.1,46.45,59.88,20.04,53.29,60.11,58.81,26.59,1,internal_medicine,>=5_years,low,0,1
V144,cma,44.54,1,2,151.88,36.41,41.95,7.87,34.73,73.1,39.09,21.71,1,hospital_medicine,<5_years,low,0,1
V145,cma,17.52,1,1,125.98,30.27,31.66,8.37,23.6,80.11,22.87,15.0,3,emergency,<5_years,low,0,1
V146,cma,22.07,1,1,180.27,30.94,26.26,15.99,26.96,75.66,22.51,18.27,1,hospital_medicine,>=5_years,low,0,1
V147,cma,89.88,1,4,162.32,46.0,57.1,21.74,52.22,59.85,58.02,27.03,3,internal_medicine,<5_years,high,0,1
V148,cma,22.54,1,1,146.33,31.1,30.76,6.65,31.1,82.25,23.09,12.79,1,internal_medicine,<5_years,low,0,1
V149,cma,22.02,1,1,136.76,35.65,39.3,16.68,27.96,77.32,31.24,21.41,3,critical_care,<5_years,low,0,1
V150,cma,63.29,1,3,148.04,41.54,45.73,12.6,49.47,75.39,40.12,25.91,1,hospital_medicine,<5_years,low,1,1
V151,cma,96.44,1,5,143.02,47.19,60.13,19.38,60.28,52.37,60.04,30.94,4,emergency,<5_years,high,1,1
V152,cma,40.09,1,2,164.24,35.85,43.22,12.79,30.95,72.81,34.83,20.49,2,internal_medicine,<5_years,low,0,1
V153,cma,100.72,1,5,149.11,48.53,61.21,14.38,58.28,59.04,64.41,33.86,4,hospital_medicine,>=5_years,high,0,1
V154,cma,105.56,1,5,149.79,53.14,72.85,20.32,67.96,52.46,69.6,35.64,4,critical_care,<5_years,high,0,1
V155,cma,65.71,1,3,145.3,40.79,47.94,10.94,41.77,69.66,48.96,25.5,2,internal_medicine,>=5_years,high,2,1
V156,cma,37.22,1,2,143.96,35.44,30.04,9.83,39.93,72.64,43.54,16.65,1,critical_care,<5_years,low,0,1
V157,cma,81.13,1,4,143.87,47.4,62.78,13.94,58.79,64.67,53.55,30.69,3,hospital_medicine,>=5_years,high,0,1
V158,cma,37.44,1,2,153.11,37.5,40.9,14.93,33.63,80.42,31.11,24.02,1,critical_care,>=5_years,low,0,1
V159,cma,97.46,1,5,139.67,50.61,66.42,23.6,62.52,61.4,65.73,23.98,2,critical_care,>=5_years,high,0,1
V160,cma,55.01,1,3,128.9,38.64,44.34,12.15,36.07,72.83,43.78,22.66,2,hospital_medicine,<5_years,low,0,1
V161,cma,98.03,1,5,151.55,50.32,65.72,20.86,56.1,57.84,64.45,36.96,4,internal_medicine,<5_years,high,2,1
V162,cma,100.6,1,5,142.92,49.93,64.85,22.32,63.23,53.58,60.13,35.46,1,emergency,>=5_years,high,0,1
V163,cma,59.84,1,3,154.81,40.75,44.22,14.48,47.85,68.68,47.98,21.3,1,emergency,>=5_years,high,2,1
V164,cma,102.99,1,5,164.34,54.19,66.75,22.67,68.82,62.95,65.17,38.79,3,critical_care,<5_years,high,2,1
V165,cma,21.49,1,1,149.59,32.19,32.64,6.58,28.34,78.66,27.1,19.8,2,emergency,<5_years,low,0,1
V166,cma,80.07,1,4,144.36,43.78,54.33,11.58,52.63,58.68,54.19,31.29,3,internal_medicine,<5_years,high,2,1
V167,cma,64.54,1,3,156.96,43.65,47.48,14.63,49.62,65.66,54.31,30.22,3,critical_care,<5_years,low,0,1
V168,cma,39.64,1,2,162.48,34.61,36.38,10.67,34.41,74.77,34.1,17.34,2,emergency,>=5_years,low,0,1
V169,cma,19.28,1,1,122.68,32.6,30.3,9.39,26.9,84.42,29.68,14.87,3,critical_care,>=5_years,low,0,1
V170,cma,24.4,1,1,159.66,32.84,35.74,13.52,30.09,76.56,30.35,10.78,2,critical_care,<5_years,low,0,1
V171,cma,45.37,1,2,159.95,32.56,37.85,7.2,32.7,65.0,40.26,12.38,2,internal_medicine,<5_years,low,0,1
V172,cma,102.65,1,5,144.41,50.09,66.77,11.31,60.37,62.2,61.18,38.74,4,critical_care,>=5_years,high,4,1
V173,cma,93.77,1,5,140.77,48.74,64.01,17.76,57.56,56.7,63.57,32.85,4,internal_medicine,<5_years,high,3,1
V174,cma,109.96,1,5,150.94,49.32,63.53,19.57,56.7,54.22,62.92,38.96,4,emergency,<5_years,high,0,1
V175,cma,38.67,1,2,132.46,34.38,40.28,6.59,23.77,75.29,38.89,21.45,2,emergency,>=5_years,low,0,1
V176,cma,75.66,1,4,140.87,43.08,50.84,16.29,48.34,66.93,47.42,28.67,3,internal_medicine,>=5_years,high,3,1
V177,cma,104.61,1,5,139.76,50.87,66.3,19.58,69.08,50.01,63.58,36.67,4,critical_care,>=5_years,high,1,1
V178,cma,79.75,1,4,150.79,43.09,49.75,18.61,48.39,62.43,55.31,24.04,3,hospital_medicine,>=5_years,high,0,1
V179,cma,38.88,1,2,173.5,36.84,39.79,10.87,36.07,77.79,37.75,18.79,4,internal_medicine,>=5_years,low,0,1
V180,cma,24.17,1,1,167.28,33.79,29.82,9.71,27.87,84.21,37.28,13.84,1,critical_care,<5_years,low,0,1
V181,cma,21.32,1,1,134.53,32.47,34.0,7.04,25.21,82.97,29.06,16.52,1,emergency,<5_years,low,0,1
V182,cma,80.4,1,4,149.73,43.71,53.02,12.87,51.27,59.74,52.13,33.24,4,critical_care,<5_years,high,0,1
V183,cma,58.78,1,3,147.02,40.64,44.68,9.81,45.41,75.58,45.69,22.67,2,critical_care,<5_years,low,0,1
V184,cma,85.38,1,4,148.14,44.87,56.0,18.43,56.41,57.59,47.27,33.5,2,hospital_medicine,>=5_years,high,2,1
V185,cma,105.86,1,5,140.37,49.57,64.07,10.28,66.9,52.4,67.25,36.52,2,emergency,<5_years,high,2,1
V186,cma,85.24,1,5,141.91,47.24,59.38,19.39,58.38,59.45,54.59,32.25,2,critical_care,>=5_years,high,4,1
V187,cma,40.4,1,2,130.21,36.25,38.07,12.32,38.16,67.71,38.85,22.4,2,critical_care,>=5_years,low,0,1
V188,cma,22.37,1,1,135.49,31.82,26.54,18.5,27.1,78.03,23.72,17.02,4,internal_medicine,>=5_years,low,0,1
V189,cma,40.69,1,2,173.99,34.07,38.96,12.4,31.3,66.09,35.21,20.47,2,internal_medicine,<5_years,low,0,1
V190,cma,54.65,1,3,138.77,41.04,51.36,9.29,38.63,75.58,44.0,27.35,4,critical_care,>=5_years,low,0,1
V191,cma,60.27,1,3,155.9,41.27,54.43,8.27,43.71,68.72,45.44,27.04,2,critical_care,<5_years,low,0,1
V192,cma,40.72,1,2,126.75,38.64,45.21,12.45,38.3,80.8,33.76,21.32,4,critical_care,<5_years,low,0,1
V193,cma,74.69,1,4,152.38,44.02,59.9,16.83,50.29,60.82,47.45,28.83,4,critical_care,<5_years,high,0,1
V194,cma,18.71,1,1,135.18,30.65,27.63,9.32,24.13,78.01,26.46,18.36,3,hospital_medicine,>=5_years,low,0,1
V195,cma,104.2,1,5,151.48,50.75,68.63,22.52,60.83,53.65,66.91,31.99,4,critical_care,>=5_years,high,0,1
V196,cma,18.77,1,1,136.04,28.99,30.26,5.05,33.92,73.75,14.81,16.15,3,emergency,<5_years,low,0,1
V197,cma,16.53,1,1,160.87,32.52,22.79,15.27,27.05,85.23,27.15,17.62,1,hospital_medicine,<5_years,low,0,1
V198,cma,21.92,1,1,165.93,27.79,22.81,2.79,22.35,75.4,28.18,15.21,2,hospital_medicine,>=5_years,low,0,1
V199,cma,61.69,1,3,153.68,39.54,47.82,8.24,42.56,68.7,40.07,29.83,1,internal_medicine,<5_years,low,0,1
V200,cma,21.31,1,1,153.3,29.19,24.26,8.23,25.34,78.22,23.86,15.24,1,critical_care,<5_years,low,0,1
V201,cma,61.07,1,3,143.76,39.44,47.09,12.58,45.49,70.93,41.21,19.33,1,internal_medicine,<5_years,low,0,1
V202,cma,59.75,1,3,147.93,40.73,50.09,7.14,41.44,74.15,46.32,25.26,1,hospital_medicine,<5_years,low,0,1
V203,cma,59.71,1,3,146.25,39.38,42.14,11.29,43.42,74.46,38.97,25.97,4,emergency,>=5_years,low,0,1
V204,cma,55.57,1,3,153.13,38.76,49.84,9.56,41.51,70.87,46.86,13.91,3,hospital_medicine,>=5_years,low,0,1
V205,cma,39.6,1,2,164.01,38.33,38.07,13.1,37.33,75.43,39.64,26.39,3,internal_medicine,<5_years,low,0,1
V206,cma,34.96,1,2,148.74,33.68,33.86,9.15,36.55,72.68,29.34,20.49,3,hospital_medicine,>=5_years,low,0,1
V207,cma,19.51,1,1,147.74,31.2,27.55,7.99,26.43,81.09,28.67,15.49,4,emergency,<5_years,low,0,1
V208,cma,97.34,1,5,151.72,49.62,58.94,18.85,62.51,57.48,64.62,35.31,2,critical_care,>=5_years,high,0,1
V209,cma,19.72,1,1,147.83,29.85,23.54,7.44,25.05,79.26,22.84,20.95,3,hospital_medicine,>=5_years,low,0,1
V210,cma,92.98,1,5,151.44,51.34,63.84,17.32,60.27,63.09,71.25,32.3,1,hospital_medicine,<5_years,high,2,1
V211,cma,21.51,1,1,142.75,32.72,26.38,12.41,31.2,80.94,29.66,15.72,3,emergency,<5_years,low,0,1
V212,cma,18.03,1,1,143.19,32.24,30.22,10.88,33.06,80.77,27.42,11.11,2,emergency,>=5_years,low,0,1
V213,cma,78.55,1,4,140.35,41.58,51.82,7.47,51.12,60.14,54.24,24.67,1,critical_care,>=5_years,high,0,1
V214,cma,79.86,1,4,149.37,46.05,59.08,12.11,50.54,61.51,52.72,40.36,4,internal_medicine,>=5_years,high,0,1
V215,cma,21.93,1,1,121.1,32.96,31.42,15.89,28.63,81.3,23.75,16.76,4,internal_medicine,>=5_years,low,0,1
V216,cma,84.57,1,4,138.23,44.05,60.86,12.59,53.81,54.28,57.05,25.68,4,hospital_medicine,>=5_years,high,0,1
V217,cma,78.39,1,4,153.34,45.65,61.93,9.57,46.05,65.81,53.07,37.44,2,critical_care,>=5_years,high,0,1
V218,cma,40.79,1,2,125.42,37.11,34.92,16.03,37.76,76.07,36.78,21.08,4,internal_medicine,<5_years,low,0,1
V219,cma,107.02,1,5,165.26,50.57,65.79,26.54,54.31,53.78,66.22,36.8,2,critical_care,>=5_years,high,3,1
V220,cma,83.92,1,4,167.64,47.12,54.26,17.13,53.42,66.16,58.55,33.2,1,internal_medicine,<5_years,high,0,1
V221,cma,38.49,1,2,136.74,34.85,37.28,9.64,34.36,75.87,34.93,16.99,3,hospital_medicine,>=5_years,low,0,1
V222,cma,101.19,1,5,145.8,50.21,60.38,17.42,57.17,61.63,67.34,37.31,4,emergency,<5_years,high,1,1
V223,cma,86.24,1,4,140.95,47.45,59.64,20.96,55.78,62.48,56.16,29.69,3,emergency,<5_years,high,2,1
V224,cma,54.44,1,3,148.07,41.44,46.49,16.91,46.28,73.27,46.18,19.53,2,internal_medicine,>=5_years,low,0,1
V225,cma,93.86,1,5,150.29,46.54,68.2,16.0,51.34,56.31,58.72,28.69,1,hospital_medicine,>=5_years,high,2,1
V226,cma,95.4,1,5,150.57,49.28,61.86,16.58,56.97,54.86,68.8,36.6,2,emergency,<5_years,high,0,1
V227,cma,19.59,1,1,138.46,30.08,28.66,6.61,28.41,76.26,27.29,13.24,1,emergency,>=5_years,low,0,1
V228,cma,101.4,1,5,144.4,49.77,67.3,24.12,56.75,54.73,64.55,31.17,4,emergency,<5_years,high,0,1
V229,cma,180.81,0,4,157.44,62.81,88.32,24.86,74.51,51.21,86.02,51.95,4,hospital_medicine,<5_years,high,2,1
V230,cma,43.84,1,2,139.22,37.47,39.84,12.93,38.23,69.51,39.92,24.39,4,hospital_medicine,>=5_years,low,0,1
V231,cma,42.57,1,2,164.0,36.21,43.25,8.4,26.38,73.05,41.14,25.02,4,hospital_medicine,>=5_years,low,0,1
V232,cma,23.16,1,1,147.0,32.69,31.73,5.49,22.85,80.81,32.59,22.69,4,internal_medicine,<5_years,low,0,1
V233,cma,17.52,1,1,143.03,28.89,26.36,3.15,21.86,79.51,27.75,14.7,2,emergency,<5_years,low,0,1
V234,cma,57.45,1,3,153.46,37.92,47.42,7.8,38.26,68.16,42.95,22.95,4,critical_care,>=5_years,low,0,1
V235,cma,41.23,1,2,142.19,37.15,40.4,13.72,37.44,75.44,36.01,19.93,3,emergency,<5_years,low,0,1
V236,cma,39.66,1,2,138.58,36.09,42.87,13.74,37.55,69.62,31.68,21.1,1,critical_care,>=5_years,low,0,1
V237,cma,86.24,1,4,169.33,46.2,61.64,18.38,52.83,63.72,49.53,31.08,3,internal_medicine,<5_years,high,0,1
V238,cma,99.84,1,5,156.81,51.27,70.58,21.62,62.21,58.63,60.71,33.88,4,internal_medicine,>=5_years,high,1,1
V239,cma,78.51,1,4,161.66,44.18,50.11,13.36,56.61,61.86,56.14,26.97,3,critical_care,>=5_years,high,0,1
V240,cma,41.48,1,2,144.35,34.13,35.23,11.32,26.76,73.51,41.23,16.71,3,emergency,<5_years,low,0,1
V241,cma,165.66,0,3,137.54,58.59,84.15,26.73,76.22,43.57,77.2,43.64,2,internal_medicine,<5_years,low,0,1
V242,cma,22.77,1,1,159.28,29.89,30.18,10.16,20.1,74.52,26.15,18.21,4,emergency,<5_years,low,0,1
V243,cma,23.82,1,1,147.11,32.45,40.73,4.26,24.73,84.12,25.6,15.24,2,internal_medicine,<5_years,low,0,1
V244,cma,38.52,1,2,144.42,37.66,39.49,13.23,39.58,74.24,41.08,18.36,3,critical_care,<5_years,low,0,1
V245,cma,98.24,1,5,147.33,50.19,73.46,15.22,58.35,54.08,63.93,36.12,3,critical_care,<5_years,high,0,1
V246,cma,106.79,1,5,145.74,50.01,66.14,18.04,61.86,57.03,63.02,33.96,2,critical_care,>=5_years,high,0,1
